performance_id,shipment_id,actual_delivery_time_hr,delay_flag,delay_reason,cost_per_shipment_usd,on_time_delivery,customer_satisfaction_score
582,582,89.49,1,Mechanical Issue,469.87,1,2
583,583,136.49,1,None,1914.01,1,1
584,584,54.03,1,Mechanical Issue,380.68,1,1
585,585,29.79,1,Documentation Issue,1086.87,0,4
586,586,102.65,0,Weather,690.12,1,3
587,587,97.91,0,Traffic,622.5,0,2
588,588,111.18,1,Mechanical Issue,772.97,1,3
589,589,78.65,0,Traffic,657.68,0,5
590,590,53.33,0,Traffic,1112.24,0,3
591,591,35.8,0,Traffic,726.81,1,2
592,592,115.85,1,Customs,710.39,1,2
593,593,53.62,1,Documentation Issue,591.5,1,5
594,594,79.69,0,Weather,1850.89,0,3
595,595,103.3,1,None,1472.46,1,2
596,596,40.03,0,Weather,404.36,1,2
597,597,63.93,0,Traffic,1273.25,0,5
598,598,105.06,0,Operational Delay,1897.79,1,4
599,599,69.72,1,Weather,1315.3,1,2
600,600,10.99,1,None,193.81,1,4
601,601,75.82,0,Traffic,692.97,1,1
602,602,103.61,0,Operational Delay,487.78,0,4
603,603,22.62,0,Weather,1235.53,1,4
604,604,53.63,0,Operational Delay,193.6,0,4
605,605,118.81,0,None,1741.02,1,3
606,606,22.34,0,Operational Delay,1140.29,0,3
607,607,42.42,0,Documentation Issue,852.23,1,5
608,608,112.59,1,Operational Delay,523.04,0,4
609,609,12.83,0,Customs,357.7,1,1
610,610,92.72,1,None,1791.44,0,1
611,611,70.41,0,Traffic,38.83,1,5
612,612,72.26,1,Mechanical Issue,781.25,0,2
613,613,18.54,0,Weather,1195.75,0,5
614,614,82.02,0,Traffic,1453.42,0,5
615,615,92.66,0,Documentation Issue,837.58,0,4
616,616,42.17,1,None,1804.39,1,1
617,617,70.71,0,Documentation Issue,1570.59,1,4
618,618,86.02,1,None,451.09,0,4
619,619,62.96,1,Customs,337.52,1,1
620,620,80.17,1,Mechanical Issue,1694.78,1,4
621,621,100.76,1,Operational Delay,567.17,0,4
622,622,14.08,0,None,748.97,0,4
623,623,58.46,0,Traffic,1239.99,0,5
624,624,113.14,1,None,1773.34,1,5
625,625,122.49,1,Documentation Issue,1747.46,1,4
626,626,46.41,0,Traffic,403.76,1,4
627,627,119.61,0,Documentation Issue,182.43,0,2
628,628,84.39,1,Documentation Issue,413.11,0,4
629,629,23.36,1,None,1216.14,0,3
630,630,97.48,1,Mechanical Issue,1161.09,0,2
631,631,83.63,0,Operational Delay,115.48,1,2
632,632,78.27,1,Mechanical Issue,1858.53,0,3
633,633,87.48,0,Documentation Issue,1941.93,0,2
634,634,47.71,0,None,1849.05,0,3
635,635,53.97,1,None,1256.57,0,2
636,636,44.06,0,Mechanical Issue,119.95,1,3
637,637,84.84,0,Mechanical Issue,811.19,0,2
638,638,18.84,0,Customs,985.36,1,3
639,639,81.84,0,Weather,42.62,0,3
640,640,79.19,1,Weather,358.18,1,5
641,641,86.52,1,Traffic,1191.96,1,5
642,642,73.03,0,Weather,1731.87,1,1
643,643,34.79,0,Weather,695.3,1,5
644,644,94.74,1,Documentation Issue,690.05,1,4
645,645,137.73,1,Traffic,1754.0,1,1
646,646,136.0,1,Customs,1815.69,1,3
647,647,72.03,1,Mechanical Issue,663.67,1,2
648,648,34.45,0,Documentation Issue,1855.82,0,3
649,649,6.09,0,Mechanical Issue,1143.38,0,3
650,650,38.01,1,Traffic,151.91,0,1
651,651,135.06,0,Operational Delay,760.14,0,2
652,652,125.86,1,Operational Delay,267.76,1,5
653,653,96.41,0,None,662.42,1,1
654,654,133.05,1,Mechanical Issue,1677.52,0,4
655,655,122.96,0,None,322.08,1,2
656,656,110.08,1,Customs,1356.0,0,4
657,657,127.47,1,Customs,1346.73,0,5
658,658,42.11,0,Documentation Issue,1656.67,1,2
659,659,58.28,0,None,1172.54,1,4
660,660,19.39,1,Customs,1958.65,0,4
661,661,117.49,1,Customs,1717.2,0,4
662,662,14.03,1,Documentation Issue,1568.24,1,3
663,663,20.2,1,Operational Delay,1265.26,1,4
664,664,10.42,0,Customs,1184.27,0,1
665,665,54.55,1,Documentation Issue,1066.44,1,5
666,666,58.33,1,Weather,1608.4,0,4
667,667,106.45,0,Mechanical Issue,887.02,0,1
668,668,81.42,1,Traffic,1468.13,1,2
669,669,23.53,0,Weather,664.72,0,3
670,670,34.35,1,Customs,1777.59,1,5
671,671,44.95,0,Documentation Issue,1431.84,1,1
672,672,55.03,0,Mechanical Issue,1831.88,1,5
673,673,115.13,0,Traffic,960.67,1,2
674,674,136.43,0,None,1884.28,1,4
675,675,137.4,1,None,136.4,1,1
676,676,45.68,1,Customs,1878.73,0,3
677,677,46.11,0,None,916.59,0,4
678,678,136.04,1,Customs,1746.19,1,3
679,679,58.32,1,Operational Delay,129.37,1,3
680,680,104.32,1,None,1831.48,0,3
681,681,54.76,0,Documentation Issue,173.25,0,3
682,682,87.28,1,Documentation Issue,546.4,0,4
683,683,52.21,0,Traffic,1274.46,1,1
684,684,43.31,1,None,105.13,0,5
685,685,54.51,0,Mechanical Issue,279.46,1,3
686,686,68.31,1,Documentation Issue,753.18,0,3
687,687,91.65,0,Operational Delay,1114.88,1,5
688,688,55.34,1,Traffic,1149.85,0,2
689,689,69.24,1,Documentation Issue,157.2,0,1
690,690,35.97,0,Traffic,1083.52,1,1
691,691,28.4,0,Operational Delay,359.39,0,2
692,692,12.07,0,Operational Delay,377.35,1,3
693,693,36.39,1,Customs,1293.62,0,5
694,694,69.95,1,Traffic,1258.91,1,5
695,695,101.47,1,Mechanical Issue,628.52,0,4
696,696,107.98,1,Traffic,750.67,1,2
697,697,126.99,1,Customs,453.64,1,5
698,698,46.41,1,Traffic,449.97,1,2
699,699,64.9,0,Weather,1655.94,1,4
700,700,125.82,1,Documentation Issue,830.1,1,2
701,701,87.81,0,Documentation Issue,1349.68,1,1
702,702,115.53,1,None,564.4,1,1
703,703,123.13,0,Documentation Issue,775.24,1,1
704,704,54.95,1,Weather,1377.44,1,1
705,705,58.15,0,Traffic,1341.02,1,3
706,706,96.71,1,Traffic,1111.97,1,4
707,707,82.02,1,Mechanical Issue,359.32,0,1
708,708,102.36,0,Customs,1537.91,0,1
709,709,27.52,1,Operational Delay,1788.67,1,4
710,710,65.94,1,Customs,1891.72,1,4
711,711,38.35,0,Customs,892.48,0,3
712,712,131.54,1,Mechanical Issue,731.89,0,1
713,713,117.93,0,Documentation Issue,1399.14,0,2
714,714,18.31,0,Customs,278.21,0,4
715,715,49.6,1,Customs,1264.66,0,5
716,716,95.85,0,Operational Delay,1016.41,1,1
717,717,71.62,0,Weather,514.97,1,4
718,718,5.64,1,Mechanical Issue,596.98,0,1
719,719,55.93,0,Documentation Issue,1258.97,0,2
720,720,100.34,1,Documentation Issue,1044.75,0,3
721,721,27.66,1,Traffic,974.2,0,1
722,722,109.18,1,Traffic,1196.44,1,5
723,723,44.56,1,Operational Delay,1086.68,0,4
724,724,34.74,0,Customs,1932.57,1,3
725,725,80.03,0,Customs,731.66,0,3
726,726,41.72,1,Traffic,502.47,0,5
727,727,28.8,1,Customs,341.75,0,2
728,728,90.95,0,Operational Delay,1472.61,0,1
729,729,99.92,0,Customs,1559.4,0,4
730,730,120.13,0,Customs,336.27,1,3
731,731,30.11,1,Operational Delay,106.85,1,1
732,732,125.03,1,Mechanical Issue,349.61,1,1
733,733,58.08,1,None,375.83,1,5
734,734,112.58,1,Operational Delay,1474.98,1,2
735,735,69.92,1,Operational Delay,1167.01,0,3
736,736,85.13,0,Mechanical Issue,367.54,1,2
737,737,79.35,0,Operational Delay,67.69,0,3
738,738,117.49,1,Customs,1818.66,1,4
739,739,63.37,0,Traffic,1174.06,1,2
740,740,104.59,1,Documentation Issue,59.39,1,4
741,741,45.26,0,Mechanical Issue,740.95,1,4
742,742,137.69,0,Mechanical Issue,1357.14,1,5
743,743,56.63,0,Weather,1790.57,1,4
744,744,35.12,0,Weather,1256.71,0,4
745,745,137.84,0,Operational Delay,316.74,0,5
746,746,123.41,0,Traffic,398.82,1,4
747,747,43.1,0,None,1781.51,0,3
748,748,87.56,1,Mechanical Issue,521.87,1,1
749,749,49.25,1,Traffic,178.29,0,5
750,750,79.16,1,Traffic,1115.19,1,3
751,751,90.34,0,Mechanical Issue,1376.72,0,4
752,752,22.72,1,Customs,1225.03,0,2
753,753,15.99,1,Operational Delay,299.36,0,4
754,754,124.58,1,Documentation Issue,748.21,1,4
755,755,7.32,0,Customs,1035.0,0,2
756,756,110.63,1,Documentation Issue,744.33,1,2
757,757,109.03,1,Mechanical Issue,1681.74,1,3
758,758,53.14,0,Weather,121.2,0,1
759,759,33.36,0,Operational Delay,1765.16,0,5
760,760,63.07,0,Mechanical Issue,289.06,0,1
761,761,44.97,1,Customs,666.16,1,4
762,762,90.84,0,Customs,1568.11,0,2
763,763,97.26,1,None,491.86,0,5
764,764,37.6,1,Customs,1626.3,0,4
765,765,21.25,0,Mechanical Issue,1278.28,0,4
766,766,22.75,0,Documentation Issue,658.88,0,5
767,767,130.11,0,Weather,109.91,0,1
768,768,80.83,1,Documentation Issue,1909.51,1,2
769,769,114.84,0,None,1471.22,0,3
770,770,123.35,0,Traffic,715.66,1,3
771,771,115.31,1,Documentation Issue,1201.14,0,2
772,772,110.57,1,Operational Delay,988.29,1,1
773,773,138.92,0,Weather,1625.07,1,2
774,774,78.77,1,Weather,1715.82,1,3
775,775,40.76,1,Weather,294.87,0,4
776,776,48.89,0,Weather,349.84,0,1
777,777,85.0,1,Documentation Issue,396.43,0,2
778,778,37.5,0,Weather,1725.33,1,5
779,779,15.6,1,Customs,1782.99,0,4
780,780,32.48,0,Operational Delay,1694.44,1,1
781,781,51.01,0,None,578.16,0,4
782,782,40.53,1,None,223.83,0,2
783,783,71.27,0,None,345.13,1,4
784,784,27.97,1,None,892.82,1,3
785,785,138.85,0,Customs,502.57,0,5
786,786,139.29,0,Weather,1799.78,1,4
787,787,26.78,1,Traffic,1432.47,0,3
788,788,51.11,0,Mechanical Issue,344.17,0,4
789,789,138.91,1,Weather,683.8,1,4
790,790,71.79,1,Weather,405.82,0,1
791,791,64.73,0,Mechanical Issue,1314.73,0,1
792,792,49.09,1,Mechanical Issue,1913.1,1,1
793,793,52.81,0,Documentation Issue,1843.8,1,1
794,794,67.67,1,Mechanical Issue,75.51,0,3
795,795,118.12,1,Traffic,1186.05,0,3
796,796,28.29,1,Operational Delay,1119.3,0,3
797,797,54.72,0,Weather,489.81,0,4
798,798,9.43,0,Documentation Issue,1649.83,0,2
799,799,52.42,1,Traffic,1407.56,0,1
800,800,8.03,1,Documentation Issue,1524.51,1,4
801,801,53.88,0,Traffic,1537.62,0,1
802,802,87.66,1,Documentation Issue,1001.16,0,5
803,803,42.03,1,Mechanical Issue,255.93,0,1
804,804,118.23,0,Operational Delay,1684.56,0,2
805,805,87.41,1,Documentation Issue,802.87,1,2
806,806,79.89,0,None,960.14,1,2
807,807,99.5,1,Documentation Issue,357.33,1,2
808,808,134.37,1,Operational Delay,1095.34,0,3
809,809,46.75,0,Traffic,1489.8,0,5
810,810,120.69,1,None,1948.6,1,2
811,811,131.2,0,Weather,1433.83,1,4
812,812,122.01,0,Customs,672.77,0,5
813,813,70.43,1,Traffic,332.18,1,4
814,814,49.95,1,Mechanical Issue,1344.58,0,2
815,815,62.73,1,Traffic,1597.19,0,1
816,816,113.52,0,Weather,1185.64,1,3
817,817,92.46,1,None,1721.29,1,3
818,818,85.38,1,Traffic,929.64,0,1
819,819,34.6,1,None,105.43,0,5
820,820,121.54,0,Documentation Issue,775.99,0,1
821,821,9.64,0,Customs,778.77,1,3
822,822,109.55,1,Documentation Issue,1445.31,1,4
823,823,133.14,1,Documentation Issue,272.77,0,2
824,824,33.96,0,Operational Delay,1022.72,0,1
825,825,102.92,1,Documentation Issue,712.07,0,3
826,826,55.84,1,Mechanical Issue,1181.81,0,5
827,827,94.92,1,Operational Delay,1324.4,1,4
828,828,46.54,0,Traffic,216.01,1,2
829,829,14.63,1,Weather,1969.59,1,3
830,830,123.19,0,Customs,1630.45,1,4
831,831,100.62,1,Mechanical Issue,1358.66,1,2
832,832,37.78,1,Documentation Issue,285.12,0,2
833,833,81.97,1,Customs,616.29,1,4
834,834,127.87,0,Traffic,293.05,0,5
835,835,19.65,1,Documentation Issue,1217.11,0,2
836,836,52.45,0,Traffic,722.1,0,5
837,837,109.77,1,Customs,459.93,0,3
838,838,35.25,1,Weather,491.45,0,2
839,839,87.46,1,Documentation Issue,1330.41,0,1
840,840,44.91,0,Customs,1755.7,1,4
841,841,52.89,1,Customs,1906.56,0,5
842,842,16.43,1,None,776.82,0,4
843,843,117.68,0,Mechanical Issue,993.62,1,3
844,844,131.05,1,Weather,1609.76,1,2
845,845,93.74,1,Weather,405.75,0,2
846,846,54.53,1,Weather,862.8,0,4
847,847,133.63,1,Documentation Issue,1544.42,0,3
848,848,31.53,0,Operational Delay,572.38,1,3
849,849,109.38,1,Mechanical Issue,1931.9,1,4
850,850,101.92,0,Mechanical Issue,572.1,1,2
851,851,98.22,0,Operational Delay,847.76,0,2
852,852,38.48,0,Mechanical Issue,112.41,1,1
853,853,108.81,1,Documentation Issue,1311.51,1,1
854,854,100.28,1,Traffic,1642.27,0,5
855,855,133.57,0,Customs,892.06,0,2
856,856,133.06,1,Mechanical Issue,996.28,1,3
857,857,8.93,0,Documentation Issue,324.11,0,4
858,858,87.39,0,Weather,1413.77,0,1
859,859,21.85,0,Customs,1706.3,1,5
860,860,33.64,1,Traffic,1146.34,1,5
861,861,127.39,1,Customs,1939.92,0,4
862,862,132.57,0,None,138.14,0,2
863,863,29.83,1,Operational Delay,146.52,1,2
864,864,127.9,1,Weather,1107.03,0,3
865,865,15.47,1,Documentation Issue,435.14,0,5
866,866,68.63,1,Customs,428.06,1,3
867,867,10.1,0,None,418.97,0,4
868,868,48.94,0,Documentation Issue,1868.37,0,4
869,869,61.0,0,Documentation Issue,516.0,0,3
870,870,99.0,1,Documentation Issue,770.53,0,2
871,871,47.68,1,Mechanical Issue,1318.27,1,5
872,872,46.77,1,Weather,1313.7,1,2
873,873,109.85,1,None,721.98,0,1
874,874,79.27,0,Operational Delay,217.12,1,2
875,875,60.65,0,Mechanical Issue,1160.18,0,5
876,876,19.04,0,Customs,1915.85,1,3
877,877,120.77,1,Mechanical Issue,712.41,0,2
878,878,95.39,1,Mechanical Issue,380.37,1,5
879,879,136.54,1,Traffic,348.68,0,2
880,880,34.95,1,Customs,1053.07,0,5
881,881,119.15,0,Weather,1387.92,0,5
882,882,12.72,1,Traffic,414.61,0,5
883,883,47.36,0,Customs,463.55,1,2
884,884,70.74,1,Operational Delay,737.65,1,5
885,885,85.86,0,Documentation Issue,413.08,0,5
886,886,34.61,0,Mechanical Issue,201.97,0,2
887,887,117.44,0,Mechanical Issue,991.3,0,5
888,888,51.43,0,None,246.21,0,2
889,889,133.94,1,Traffic,1860.31,0,1
890,890,109.9,0,Operational Delay,395.48,0,3
891,891,45.78,0,None,1973.18,1,5
892,892,106.2,0,None,1836.93,1,3
893,893,59.86,0,Mechanical Issue,1901.43,1,4
894,894,45.71,1,Operational Delay,329.33,0,2
895,895,99.71,1,Documentation Issue,1142.87,1,4
896,896,73.2,1,Weather,363.33,0,4
897,897,139.91,1,Mechanical Issue,377.37,0,2
898,898,54.96,1,None,499.15,0,4
899,899,46.0,0,None,958.3,1,5
900,900,48.66,1,Weather,1984.36,0,2
901,901,55.63,0,Weather,1466.75,0,1
902,902,118.14,0,None,508.01,0,4
903,903,129.38,1,Documentation Issue,668.64,0,2
904,904,100.98,1,Documentation Issue,884.88,0,2
905,905,90.55,0,Traffic,915.58,1,3
906,906,28.5,1,Customs,1537.92,0,1
907,907,136.02,1,Weather,84.73,0,1
908,908,121.76,0,Traffic,1656.31,1,3
909,909,137.55,1,None,744.49,0,4
910,910,40.26,1,Customs,79.98,0,3
911,911,130.25,0,Customs,998.12,1,4
912,912,81.63,0,Mechanical Issue,1116.42,0,2
913,913,76.59,1,Operational Delay,475.94,0,3
914,914,25.27,0,None,429.96,0,2
915,915,25.76,1,Mechanical Issue,1156.97,0,5
916,916,40.49,0,Weather,1073.84,0,2
917,917,115.61,0,Weather,1454.51,1,3
918,918,72.07,1,Weather,1570.76,0,3
919,919,16.95,1,None,274.43,1,5
920,920,121.4,1,Operational Delay,1398.03,1,5
921,921,70.88,0,Mechanical Issue,1543.28,1,2
922,922,30.44,1,None,60.96,0,1
923,923,128.83,0,Traffic,1110.61,0,3
924,924,13.87,1,None,299.03,1,1
925,925,93.81,0,Customs,1160.82,1,3
926,926,56.73,1,Documentation Issue,1478.66,1,2
927,927,10.41,0,Documentation Issue,1270.57,0,4
928,928,20.59,1,Traffic,874.63,1,4
929,929,44.4,1,Weather,367.49,1,1
930,930,87.62,0,Weather,1207.52,0,1
931,931,131.92,1,Customs,686.99,0,3
932,932,16.62,1,Weather,1008.44,0,2
933,933,95.6,1,Traffic,1114.96,0,2
934,934,62.06,1,None,764.09,0,3
935,935,111.7,1,Mechanical Issue,260.67,1,3
936,936,21.25,0,Traffic,1165.04,0,2
937,937,130.36,0,Weather,333.33,1,3
938,938,65.1,1,Weather,1060.76,0,2
939,939,106.77,0,Customs,60.96,0,2
940,940,89.26,0,Operational Delay,1165.61,1,4
941,941,10.18,1,Operational Delay,1350.12,1,2
942,942,8.41,1,Traffic,200.33,0,2
943,943,139.15,0,Operational Delay,906.53,0,1
944,944,128.24,1,Customs,692.19,1,1
945,945,53.04,1,Weather,373.41,0,1
946,946,46.91,1,Weather,832.31,1,2
947,947,55.78,0,Documentation Issue,1325.4,0,5
948,948,122.3,1,Traffic,1029.63,1,2
949,949,74.51,1,Documentation Issue,311.21,1,2
950,950,64.89,0,Mechanical Issue,162.75,1,2
951,951,21.96,1,Customs,909.99,1,5
952,952,7.53,1,Customs,378.26,1,3
953,953,40.04,0,Traffic,1116.58,1,2
954,954,13.57,0,None,413.97,1,2
955,955,39.62,0,Mechanical Issue,858.71,1,3
956,956,58.58,1,Customs,1484.76,0,5
957,957,25.52,0,Documentation Issue,232.3,0,5
958,958,104.62,1,Weather,747.4,0,3
959,959,53.87,1,Documentation Issue,1994.9,0,2
960,960,135.86,0,Weather,120.57,1,4
961,961,106.48,1,Mechanical Issue,1236.31,0,2
962,962,108.78,0,Operational Delay,1621.82,1,4
963,963,65.33,1,Operational Delay,1883.9,0,5
964,964,84.02,0,Mechanical Issue,1710.37,1,5
965,965,41.66,0,Operational Delay,284.01,0,5
966,966,118.62,0,Traffic,257.31,1,1
967,967,118.19,1,Mechanical Issue,261.25,0,5
968,968,50.92,1,Traffic,1653.3,0,4
969,969,133.22,1,Traffic,1597.73,0,5
970,970,69.88,0,Traffic,1532.4,1,3
971,971,16.55,1,None,1407.44,0,4
972,972,101.95,0,Weather,1471.39,1,1
973,973,29.52,0,Mechanical Issue,171.24,1,4
974,974,88.59,0,None,144.85,0,4
975,975,12.42,1,Customs,1372.78,0,1
976,976,72.63,0,Operational Delay,180.22,1,5
977,977,52.9,0,Documentation Issue,612.93,0,5
978,978,76.77,0,Traffic,991.47,0,1
979,979,103.27,1,Documentation Issue,1131.5,1,3
980,980,115.86,0,Documentation Issue,1414.95,1,1
981,981,139.76,0,Weather,1234.56,0,4
982,982,46.67,1,None,788.81,0,2
983,983,137.8,0,Mechanical Issue,373.91,0,3
984,984,132.84,1,Mechanical Issue,469.08,1,1
985,985,52.33,0,Mechanical Issue,449.21,1,3
986,986,93.85,1,Traffic,1224.37,0,4
987,987,53.38,0,Mechanical Issue,844.09,0,5
988,988,79.12,1,Traffic,450.76,1,1
989,989,111.19,1,Operational Delay,998.15,1,3
990,990,57.54,0,Operational Delay,887.98,1,2
991,991,6.06,1,None,1086.71,0,3
992,992,78.58,1,Operational Delay,1375.9,0,2
993,993,116.56,0,Weather,724.28,0,3
994,994,99.54,0,Customs,740.41,1,5
995,995,64.15,0,Traffic,1935.69,0,1
996,996,71.74,0,Mechanical Issue,1760.8,0,3
997,997,78.08,0,Operational Delay,562.81,1,1
998,998,9.39,0,Documentation Issue,1236.13,0,2
999,999,43.21,1,Documentation Issue,213.35,0,5
1000,1000,53.83,1,Operational Delay,1364.56,1,3
1001,1001,53.95,1,Documentation Issue,477.19,0,3
1002,1002,47.14,0,Customs,609.28,0,4
1003,1003,5.16,0,Documentation Issue,374.13,1,2
1004,1004,49.67,1,Operational Delay,678.36,1,5
1005,1005,98.91,1,Documentation Issue,1768.63,0,5
1006,1006,128.67,0,Weather,1562.7,0,3
1007,1007,32.71,0,Weather,1327.63,1,2
1008,1008,127.23,0,Mechanical Issue,1037.69,1,3
1009,1009,70.97,1,Customs,1786.38,0,2
1010,1010,43.64,1,Customs,1257.64,0,2
1011,1011,103.39,0,Traffic,1031.46,0,4
1012,1012,136.54,1,Mechanical Issue,290.25,1,1
1013,1013,13.57,1,Operational Delay,1883.89,0,3
1014,1014,109.13,0,Operational Delay,1993.25,0,3
1015,1015,56.98,0,Customs,892.23,0,3
1016,1016,58.71,0,None,417.59,1,5
1017,1017,133.37,0,None,1886.04,0,3
1018,1018,84.09,0,None,80.75,1,2
1019,1019,84.17,1,Weather,517.99,1,2
1020,1020,10.54,1,Weather,801.23,0,5
1021,1021,6.56,1,Customs,703.31,0,1
1022,1022,34.7,1,Operational Delay,1555.61,1,5
1023,1023,13.92,1,Mechanical Issue,737.01,0,3
1024,1024,85.6,0,Traffic,1058.5,0,2
1025,1025,17.46,1,Customs,1358.93,1,2
1026,1026,62.05,1,Traffic,1467.94,1,1
1027,1027,65.13,1,Documentation Issue,91.89,1,1
1028,1028,104.01,0,Mechanical Issue,125.68,1,1
1029,1029,137.6,0,Mechanical Issue,1382.77,1,2
1030,1030,125.22,1,Documentation Issue,1596.01,1,5
1031,1031,38.02,0,Mechanical Issue,1625.9,1,3
1032,1032,138.31,1,Weather,1030.37,0,4
1033,1033,126.99,1,Customs,850.68,1,5
1034,1034,126.36,1,Mechanical Issue,95.92,1,3
1035,1035,47.19,1,Operational Delay,278.1,0,2
1036,1036,103.15,0,Documentation Issue,1904.75,1,5
1037,1037,36.34,0,Customs,671.65,0,5
1038,1038,135.34,0,Operational Delay,1454.59,1,5
1039,1039,89.62,1,Mechanical Issue,561.04,1,1
1040,1040,52.59,0,Documentation Issue,952.36,1,4
1041,1041,62.8,0,Operational Delay,1321.22,1,4
1042,1042,71.7,0,Customs,126.8,1,3
1043,1043,109.88,1,Operational Delay,1979.09,1,4
1044,1044,28.95,1,Customs,829.76,0,3
1045,1045,105.93,1,Documentation Issue,763.84,0,3
1046,1046,68.18,0,Customs,174.98,0,5
1047,1047,76.7,0,Operational Delay,738.89,0,4
1048,1048,105.25,0,Traffic,1780.92,0,5
1049,1049,131.19,0,Customs,174.17,0,2
1050,1050,6.17,0,None,668.34,1,2
1051,1051,89.3,1,Operational Delay,157.98,0,2
1052,1052,58.57,0,Traffic,1874.78,1,1
1053,1053,109.3,0,Weather,1476.78,1,4
1054,1054,57.35,1,Operational Delay,409.51,1,5
1055,1055,24.18,0,Documentation Issue,290.63,1,3
1056,1056,13.46,1,None,1468.38,1,1
1057,1057,14.5,0,Traffic,403.46,0,2
1058,1058,132.67,0,Customs,713.65,0,5
1059,1059,130.12,1,None,1865.96,1,4
1060,1060,81.2,1,None,261.89,0,1
1061,1061,105.54,1,None,1891.27,0,3
1062,1062,93.6,1,Operational Delay,482.26,1,1
1063,1063,21.27,0,Mechanical Issue,1180.5,0,5
1064,1064,17.3,0,Mechanical Issue,1365.33,0,1
1065,1065,73.81,0,Mechanical Issue,1323.43,1,5
1066,1066,89.04,1,Operational Delay,546.81,0,1
1067,1067,8.65,1,None,1132.64,1,2
1068,1068,96.75,0,Mechanical Issue,560.46,1,2
1069,1069,122.75,0,Mechanical Issue,1337.17,0,1
1070,1070,24.11,1,Weather,117.84,0,4
1071,1071,79.99,0,Weather,1634.43,1,5
1072,1072,38.64,1,Operational Delay,717.17,0,4
1073,1073,33.38,0,Weather,1457.38,0,2
1074,1074,56.68,0,Traffic,317.61,1,4
1075,1075,123.36,0,Mechanical Issue,449.93,0,4
1076,1076,51.73,1,Documentation Issue,922.18,0,1
1077,1077,117.79,0,Mechanical Issue,305.19,1,2
1078,1078,83.12,1,Operational Delay,354.33,0,3
1079,1079,103.01,0,Customs,311.92,1,1
1080,1080,15.03,1,Customs,70.06,0,1
1081,1081,112.44,1,Traffic,268.59,1,3
1082,1082,86.56,0,Customs,650.28,0,4
1083,1083,39.22,1,Traffic,1676.13,0,4
1084,1084,91.41,0,Traffic,1137.88,1,1
1085,1085,124.44,1,Documentation Issue,1105.57,0,4
1086,1086,16.2,0,Customs,939.32,0,3
1087,1087,39.89,0,None,1156.25,0,3
1088,1088,69.82,0,Documentation Issue,891.15,1,5
1089,1089,106.3,1,Customs,968.51,0,1
1090,1090,104.59,0,Weather,412.49,0,2
1091,1091,82.62,1,Customs,1068.6,1,5
1092,1092,37.11,1,Operational Delay,1904.02,0,1
1093,1093,115.97,0,None,410.61,1,2
1094,1094,70.77,1,Mechanical Issue,691.69,1,4
1095,1095,33.53,0,Weather,1996.28,0,2
1096,1096,54.87,1,Documentation Issue,882.77,1,5
1097,1097,52.38,1,None,1573.83,1,2
1098,1098,17.78,1,Customs,1134.66,1,1
1099,1099,84.85,1,Weather,1736.76,1,1
1100,1100,115.84,1,Weather,1363.73,1,4
1101,1101,111.59,0,Documentation Issue,1453.75,1,4
1102,1102,87.19,0,Weather,530.98,1,5
1103,1103,41.43,1,Mechanical Issue,1302.54,1,5
1104,1104,112.13,1,Documentation Issue,875.49,1,3
1105,1105,23.08,0,Operational Delay,169.47,0,2
1106,1106,128.84,0,Customs,434.31,0,1
1107,1107,112.95,0,Documentation Issue,76.68,0,5
1108,1108,13.58,1,Documentation Issue,519.11,0,1
1109,1109,19.18,1,Documentation Issue,1513.23,1,3
1110,1110,139.1,0,None,1466.77,1,1
1111,1111,8.33,1,Customs,421.91,0,5
1112,1112,99.52,1,Traffic,218.62,1,2
1113,1113,130.79,1,Customs,1729.55,1,4
1114,1114,8.14,0,Customs,1619.62,0,3
1115,1115,102.02,1,Documentation Issue,52.49,0,1
1116,1116,100.27,0,None,639.84,1,1
1117,1117,48.33,0,Documentation Issue,1453.61,1,1
1118,1118,110.06,0,Weather,1224.99,0,2
1119,1119,10.65,1,Customs,892.41,1,3
1120,1120,43.43,1,Mechanical Issue,565.41,1,2
1121,1121,89.63,1,Customs,148.73,0,3
1122,1122,35.92,1,Traffic,445.2,0,1
1123,1123,74.36,0,Traffic,726.98,0,4
1124,1124,50.57,1,None,1157.95,0,5
1125,1125,77.68,1,Documentation Issue,1190.34,1,5
1126,1126,60.3,1,Documentation Issue,294.08,0,1
1127,1127,75.32,1,None,1423.25,0,2
1128,1128,133.08,1,Operational Delay,54.35,1,4
1129,1129,90.15,0,Weather,763.74,1,1
1130,1130,76.89,0,Mechanical Issue,430.2,0,5
1131,1131,101.21,0,Traffic,1331.79,1,1
1132,1132,68.27,1,None,1176.62,1,4
1133,1133,71.92,1,Operational Delay,1894.63,1,2
1134,1134,120.19,0,Operational Delay,326.89,1,4
1135,1135,97.99,0,Weather,1566.27,0,4
1136,1136,116.16,0,None,793.32,0,3
1137,1137,121.33,0,Weather,1134.39,1,5
1138,1138,36.15,0,Customs,1157.97,1,2
1139,1139,59.92,0,Traffic,1874.1,0,4
