feedback_id,customer_id,shipment_id,rating,complaint_flag,feedback_text,response_time_hr,feedback_date
468,4818,468,2,1,Service feedback 468,67.48,2024-05-21
469,4565,469,2,0,Service feedback 469,63.96,2024-06-11
470,3664,470,3,0,Service feedback 470,43.49,2024-03-24
471,3901,471,1,1,Service feedback 471,47.03,2024-11-04
472,1964,472,4,1,Service feedback 472,55.38,2024-04-15
473,3098,473,1,1,Service feedback 473,13.72,2024-06-22
474,4142,474,4,1,Service feedback 474,20.2,2024-05-22
475,580,475,3,1,Service feedback 475,55.97,2024-06-28
476,4731,476,4,1,Service feedback 476,16.68,2024-01-19
477,3172,477,3,0,Service feedback 477,12.4,2024-01-09
478,1202,478,2,1,Service feedback 478,25.37,2024-03-14
479,4339,479,3,0,Service feedback 479,26.37,2024-03-26
480,1651,480,2,1,Service feedback 480,43.14,2024-04-03
481,804,481,4,0,Service feedback 481,44.35,2025-01-31
482,1959,482,4,1,Service feedback 482,71.88,2024-07-20
483,241,483,4,1,Service feedback 483,41.98,2025-01-13
484,3407,484,2,0,Service feedback 484,20.09,2024-09-11
485,1250,485,1,1,Service feedback 485,1.51,2024-09-26
486,1527,486,1,1,Service feedback 486,16.25,2024-09-30
487,3712,487,5,0,Service feedback 487,61.55,2024-06-23
488,1709,488,2,1,Service feedback 488,60.02,2024-09-26
489,4275,489,5,0,Service feedback 489,34.94,2024-12-20
490,4140,490,5,1,Service feedback 490,55.85,2024-12-12
491,3070,491,5,1,Service feedback 491,13.1,2024-11-07
492,3692,492,4,0,Service feedback 492,38.61,2025-01-19
493,829,493,3,0,Service feedback 493,47.32,2024-08-31
494,2867,494,1,0,Service feedback 494,20.08,2025-01-04
495,4831,495,1,0,Service feedback 495,27.63,2024-06-18
496,2289,496,5,0,Service feedback 496,10.44,2024-06-14
497,2063,497,1,0,Service feedback 497,33.84,2024-10-04
498,4161,498,1,0,Service feedback 498,32.51,2024-06-08
499,1660,499,4,1,Service feedback 499,66.32,2024-05-29
500,409,500,2,0,Service feedback 500,2.33,2025-02-03
501,1659,501,5,0,Service feedback 501,52.2,2024-03-25
502,4907,502,2,0,Service feedback 502,41.57,2024-03-30
503,373,503,2,0,Service feedback 503,57.23,2024-11-22
504,2249,504,3,1,Service feedback 504,28.93,2024-01-31
505,1112,505,3,1,Service feedback 505,12.94,2024-10-26
506,101,506,1,1,Service feedback 506,21.22,2024-03-15
507,1195,507,5,1,Service feedback 507,66.82,2024-08-10
508,3777,508,4,0,Service feedback 508,20.99,2024-09-12
509,190,509,1,0,Service feedback 509,20.86,2024-08-24
510,1617,510,1,0,Service feedback 510,44.39,2025-01-05
511,4799,511,4,1,Service feedback 511,13.8,2024-03-29
512,3511,512,1,1,Service feedback 512,15.91,2024-12-15
513,4160,513,5,0,Service feedback 513,64.45,2024-01-24
514,2680,514,2,0,Service feedback 514,21.8,2024-06-25
515,786,515,3,0,Service feedback 515,4.86,2024-03-02
516,4911,516,2,1,Service feedback 516,1.09,2024-06-19
517,3020,517,5,1,Service feedback 517,67.12,2024-04-27
518,1797,518,1,0,Service feedback 518,49.09,2024-10-15
519,36,519,3,0,Service feedback 519,19.22,2024-11-27
520,4019,520,2,1,Service feedback 520,70.67,2024-11-17
521,2952,521,1,0,Service feedback 521,66.52,2024-09-30
522,261,522,5,1,Service feedback 522,62.24,2024-04-13
523,2759,523,1,1,Service feedback 523,6.28,2024-09-01
524,4327,524,3,0,Service feedback 524,31.47,2024-01-08
525,1774,525,2,0,Service feedback 525,5.68,2024-08-17
526,3547,526,1,0,Service feedback 526,21.24,2024-05-24
527,3956,527,2,1,Service feedback 527,53.74,2024-11-17
528,1707,528,3,1,Service feedback 528,69.9,2024-06-25
529,87,529,2,0,Service feedback 529,68.54,2024-10-01
530,3250,530,3,1,Service feedback 530,49.03,2024-11-17
531,1026,531,4,0,Service feedback 531,23.26,2024-09-14
532,3458,532,2,0,Service feedback 532,60.96,2024-01-22
533,3146,533,1,0,Service feedback 533,55.75,2024-11-16
534,4498,534,3,1,Service feedback 534,40.21,2024-04-06
535,2633,535,4,0,Service feedback 535,70.46,2024-12-03
536,1105,536,5,1,Service feedback 536,34.08,2024-01-17
537,4950,537,4,1,Service feedback 537,2.05,2025-01-06
538,2082,538,3,1,Service feedback 538,10.32,2024-01-17
539,1079,539,5,0,Service feedback 539,67.14,2024-07-07
540,3537,540,4,1,Service feedback 540,36.85,2024-02-08
541,2752,541,5,0,Service feedback 541,63.95,2024-05-10
542,3453,542,3,0,Service feedback 542,57.16,2024-12-01
543,247,543,4,1,Service feedback 543,6.04,2024-01-31
544,2142,544,3,1,Service feedback 544,58.74,2024-01-31
545,381,545,1,0,Service feedback 545,58.09,2024-03-14
546,1369,546,4,0,Service feedback 546,57.08,2024-11-18
547,2976,547,1,0,Service feedback 547,35.28,2024-12-18
548,783,548,2,1,Service feedback 548,44.8,2024-08-01
549,3630,549,2,0,Service feedback 549,59.49,2024-02-25
550,1936,550,4,0,Service feedback 550,1.63,2024-09-02
551,3888,551,3,0,Service feedback 551,24.56,2024-02-03
552,1699,552,5,1,Service feedback 552,13.86,2024-06-17
553,2991,553,5,1,Service feedback 553,63.69,2024-06-18
554,399,554,4,0,Service feedback 554,34.6,2024-06-08
555,4496,555,2,0,Service feedback 555,17.15,2024-06-22
556,1067,556,1,1,Service feedback 556,40.13,2024-04-03
557,709,557,1,1,Service feedback 557,9.99,2024-06-18
558,4644,558,3,0,Service feedback 558,30.46,2024-12-26
559,2784,559,4,0,Service feedback 559,26.74,2024-08-02
560,3752,560,3,1,Service feedback 560,43.98,2024-04-19
561,1866,561,3,1,Service feedback 561,5.75,2024-11-28
562,4076,562,4,1,Service feedback 562,19.44,2024-10-07
563,690,563,4,0,Service feedback 563,23.89,2024-11-22
564,824,564,2,1,Service feedback 564,66.04,2024-09-23
565,4263,565,2,0,Service feedback 565,53.36,2024-06-03
566,441,566,1,0,Service feedback 566,45.26,2024-05-26
567,4524,567,5,1,Service feedback 567,20.4,2024-02-06
568,305,568,1,0,Service feedback 568,4.21,2024-04-22
569,1674,569,2,0,Service feedback 569,67.45,2024-08-29
570,2097,570,3,1,Service feedback 570,19.1,2024-04-29
571,4009,571,2,1,Service feedback 571,22.62,2024-08-19
572,2124,572,1,0,Service feedback 572,47.63,2024-02-25
573,2822,573,2,1,Service feedback 573,57.65,2025-01-01
574,912,574,2,0,Service feedback 574,5.16,2024-10-18
575,2140,575,4,1,Service feedback 575,36.3,2024-09-16
576,1710,576,2,1,Service feedback 576,9.03,2024-05-18
577,3661,577,2,0,Service feedback 577,21.13,2024-11-27
578,1863,578,4,1,Service feedback 578,57.68,2024-08-27
579,3004,579,3,1,Service feedback 579,70.37,2025-01-21
580,4304,580,1,0,Service feedback 580,57.51,2024-02-09
581,3003,581,1,0,Service feedback 581,32.16,2024-02-16
582,2119,582,2,1,Service feedback 582,5.23,2024-09-25
583,2386,583,4,1,Service feedback 583,31.5,2024-04-02
584,2129,584,1,0,Service feedback 584,70.09,2024-11-12
585,2819,585,5,0,Service feedback 585,63.32,2024-01-23
586,748,586,1,0,Service feedback 586,33.38,2024-12-31
587,3844,587,3,1,Service feedback 587,39.92,2024-05-05
588,4276,588,5,0,Service feedback 588,52.18,2024-03-21
589,3679,589,3,0,Service feedback 589,53.04,2024-12-09
590,205,590,1,0,Service feedback 590,69.51,2024-02-26
591,522,591,4,0,Service feedback 591,46.84,2024-06-04
592,182,592,4,0,Service feedback 592,41.17,2024-04-15
593,3152,593,1,1,Service feedback 593,40.31,2025-01-31
594,2738,594,1,1,Service feedback 594,22.58,2024-02-17
595,4970,595,2,1,Service feedback 595,5.13,2024-08-25
596,2312,596,5,1,Service feedback 596,23.81,2024-08-08
597,720,597,1,0,Service feedback 597,18.43,2024-07-27
598,72,598,2,0,Service feedback 598,40.12,2024-07-30
599,4947,599,4,0,Service feedback 599,3.09,2024-08-05
600,4922,600,2,1,Service feedback 600,64.72,2025-01-05
601,2998,601,1,1,Service feedback 601,51.12,2024-12-18
602,1723,602,3,0,Service feedback 602,8.91,2024-12-11
603,395,603,3,1,Service feedback 603,2.76,2024-07-13
604,3082,604,1,1,Service feedback 604,32.17,2024-10-06
605,4627,605,5,0,Service feedback 605,40.9,2024-10-22
606,3588,606,1,1,Service feedback 606,51.43,2024-06-10
607,3201,607,4,0,Service feedback 607,15.83,2024-02-20
608,1357,608,4,1,Service feedback 608,54.19,2024-10-27
609,3120,609,2,1,Service feedback 609,48.84,2024-05-02
610,3144,610,4,1,Service feedback 610,11.3,2025-01-15
611,4559,611,5,0,Service feedback 611,24.4,2024-08-03
612,4666,612,2,0,Service feedback 612,3.4,2024-12-27
613,1218,613,3,0,Service feedback 613,48.38,2024-01-23
614,4824,614,4,0,Service feedback 614,50.55,2024-10-26
615,1929,615,2,1,Service feedback 615,7.94,2024-08-09
616,2318,616,1,0,Service feedback 616,6.91,2024-12-16
617,1672,617,3,0,Service feedback 617,41.32,2024-03-31
618,3900,618,1,1,Service feedback 618,17.93,2024-12-01
619,1415,619,3,0,Service feedback 619,67.59,2024-05-28
620,3553,620,1,0,Service feedback 620,30.16,2024-10-27
621,4067,621,5,0,Service feedback 621,30.29,2024-06-07
622,3351,622,4,0,Service feedback 622,28.32,2024-08-07
623,4704,623,1,0,Service feedback 623,2.94,2025-01-22
624,3173,624,2,0,Service feedback 624,18.27,2024-03-23
625,1067,625,1,1,Service feedback 625,61.48,2024-02-23
626,993,626,3,1,Service feedback 626,7.36,2024-11-14
627,3559,627,5,1,Service feedback 627,20.44,2024-11-22
628,410,628,4,1,Service feedback 628,34.32,2025-01-20
629,1803,629,2,0,Service feedback 629,19.8,2024-08-06
630,4796,630,2,0,Service feedback 630,28.24,2024-10-13
631,4298,631,3,0,Service feedback 631,41.82,2024-09-17
632,659,632,1,0,Service feedback 632,54.12,2024-03-10
633,4159,633,1,0,Service feedback 633,60.19,2024-02-09
634,3849,634,5,0,Service feedback 634,11.05,2024-12-29
635,2821,635,1,1,Service feedback 635,14.7,2024-09-05
636,3880,636,2,1,Service feedback 636,51.18,2024-05-25
637,4404,637,3,1,Service feedback 637,65.58,2024-06-11
638,768,638,5,1,Service feedback 638,32.1,2024-04-27
639,4253,639,1,1,Service feedback 639,61.67,2024-04-20
640,757,640,3,0,Service feedback 640,32.57,2024-04-02
641,3542,641,4,1,Service feedback 641,7.78,2024-07-18
642,911,642,4,0,Service feedback 642,57.39,2024-11-26
643,1468,643,5,1,Service feedback 643,57.76,2024-10-11
644,2294,644,1,0,Service feedback 644,70.18,2024-09-05
645,1107,645,1,1,Service feedback 645,18.92,2024-01-06
646,4707,646,1,1,Service feedback 646,8.91,2024-08-22
647,400,647,5,0,Service feedback 647,9.44,2024-01-18
648,3292,648,4,1,Service feedback 648,51.24,2024-03-04
649,2990,649,3,1,Service feedback 649,4.24,2024-06-28
650,1969,650,3,0,Service feedback 650,22.07,2024-11-27
651,4132,651,2,1,Service feedback 651,32.53,2024-02-19
652,2648,652,3,0,Service feedback 652,25.53,2024-03-18
653,4354,653,1,0,Service feedback 653,65.31,2025-01-18
654,941,654,4,0,Service feedback 654,67.57,2024-04-29
655,4252,655,1,1,Service feedback 655,36.96,2024-07-31
656,2540,656,5,0,Service feedback 656,12.43,2024-08-11
657,3612,657,2,0,Service feedback 657,52.51,2024-04-16
658,826,658,2,1,Service feedback 658,37.04,2024-07-20
659,3887,659,1,0,Service feedback 659,71.42,2025-01-29
660,4260,660,2,1,Service feedback 660,6.9,2024-08-04
661,425,661,1,0,Service feedback 661,10.22,2024-07-18
662,1607,662,5,0,Service feedback 662,60.52,2025-01-22
663,2239,663,4,0,Service feedback 663,62.25,2024-01-28
664,1462,664,2,1,Service feedback 664,25.3,2024-01-30
665,2640,665,5,0,Service feedback 665,30.87,2024-04-05
666,818,666,1,0,Service feedback 666,50.04,2024-05-27
667,2721,667,3,0,Service feedback 667,10.14,2024-11-13
668,1238,668,4,1,Service feedback 668,33.1,2024-12-06
669,2467,669,1,1,Service feedback 669,15.62,2024-04-21
670,1128,670,1,1,Service feedback 670,9.12,2024-08-31
671,4622,671,1,0,Service feedback 671,64.12,2024-03-13
672,286,672,1,0,Service feedback 672,71.61,2024-12-21
673,3957,673,1,1,Service feedback 673,38.99,2024-10-29
674,1853,674,3,0,Service feedback 674,54.9,2024-07-30
675,1542,675,2,1,Service feedback 675,32.49,2024-12-28
676,2626,676,2,1,Service feedback 676,63.84,2024-05-20
677,2133,677,1,1,Service feedback 677,60.92,2024-11-08
678,1212,678,5,0,Service feedback 678,48.7,2025-01-06
679,1962,679,4,1,Service feedback 679,62.02,2025-01-20
680,390,680,1,0,Service feedback 680,71.5,2024-10-04
681,1696,681,3,1,Service feedback 681,45.6,2024-06-06
682,905,682,5,0,Service feedback 682,9.33,2024-03-21
683,3095,683,1,0,Service feedback 683,9.4,2024-11-29
684,975,684,3,1,Service feedback 684,59.07,2024-02-18
685,1775,685,5,1,Service feedback 685,49.42,2024-12-27
686,3487,686,2,1,Service feedback 686,40.65,2024-08-14
687,2564,687,2,0,Service feedback 687,7.02,2024-10-18
688,961,688,4,1,Service feedback 688,12.78,2024-02-07
689,4039,689,3,1,Service feedback 689,33.01,2024-06-21
690,3876,690,5,1,Service feedback 690,5.39,2024-01-14
691,2373,691,3,1,Service feedback 691,70.77,2024-01-20
692,4945,692,1,0,Service feedback 692,27.8,2024-04-06
693,3262,693,5,0,Service feedback 693,16.21,2024-09-23
694,1621,694,2,1,Service feedback 694,41.35,2024-01-31
695,4467,695,1,0,Service feedback 695,17.64,2024-04-13
696,3114,696,2,0,Service feedback 696,52.62,2024-08-19
697,3458,697,1,0,Service feedback 697,19.39,2024-09-16
698,3868,698,3,1,Service feedback 698,49.9,2025-01-30
699,2327,699,5,0,Service feedback 699,26.78,2024-12-19
700,1175,700,1,1,Service feedback 700,17.66,2024-12-13
701,431,701,2,0,Service feedback 701,7.96,2024-09-30
702,3593,702,2,0,Service feedback 702,14.19,2024-08-31
703,4672,703,4,1,Service feedback 703,49.59,2024-12-13
704,2496,704,3,1,Service feedback 704,43.03,2024-12-20
705,4757,705,1,1,Service feedback 705,70.99,2024-12-30
706,4943,706,2,0,Service feedback 706,65.82,2024-04-19
707,982,707,4,0,Service feedback 707,40.01,2024-11-06
708,4860,708,2,0,Service feedback 708,35.55,2024-11-07
709,1610,709,5,0,Service feedback 709,3.01,2024-08-04
710,3288,710,2,1,Service feedback 710,60.05,2024-11-17
711,4751,711,5,0,Service feedback 711,32.61,2024-02-08
712,4463,712,2,0,Service feedback 712,21.65,2024-03-11
713,3291,713,3,0,Service feedback 713,32.07,2024-12-16
714,28,714,3,0,Service feedback 714,16.07,2024-09-18
715,3135,715,5,0,Service feedback 715,7.27,2024-02-03
716,2937,716,2,1,Service feedback 716,1.65,2024-12-13
717,3832,717,2,1,Service feedback 717,5.43,2024-05-27
718,4787,718,2,1,Service feedback 718,39.31,2024-01-14
719,4484,719,3,0,Service feedback 719,28.5,2024-09-18
720,1214,720,2,0,Service feedback 720,37.14,2024-10-15
721,3278,721,5,0,Service feedback 721,30.35,2024-04-20
722,4150,722,4,0,Service feedback 722,29.55,2024-04-02
723,3655,723,1,1,Service feedback 723,56.21,2024-09-09
724,2840,724,4,0,Service feedback 724,69.69,2024-06-30
725,4216,725,3,0,Service feedback 725,53.36,2024-11-22
726,2759,726,1,1,Service feedback 726,65.32,2024-02-10
727,1718,727,2,0,Service feedback 727,57.39,2024-10-30
728,117,728,4,0,Service feedback 728,5.29,2024-02-19
729,1419,729,5,0,Service feedback 729,69.72,2024-09-13
730,4249,730,3,0,Service feedback 730,28.64,2024-01-19
731,3317,731,4,1,Service feedback 731,27.44,2024-12-25
732,1226,732,3,0,Service feedback 732,55.98,2024-05-24
733,2594,733,3,0,Service feedback 733,14.45,2025-01-10
734,1975,734,5,1,Service feedback 734,9.56,2024-04-14
735,2048,735,1,0,Service feedback 735,50.17,2024-11-20
736,1401,736,1,0,Service feedback 736,21.67,2024-01-11
737,1586,737,1,1,Service feedback 737,55.02,2024-04-14
738,407,738,3,1,Service feedback 738,15.84,2024-11-16
739,2068,739,4,1,Service feedback 739,2.9,2024-09-24
740,1291,740,3,1,Service feedback 740,43.12,2024-04-12
741,3794,741,4,0,Service feedback 741,54.38,2024-12-02
742,1973,742,3,1,Service feedback 742,61.36,2024-03-31
743,22,743,5,1,Service feedback 743,46.74,2024-02-19
744,789,744,1,1,Service feedback 744,8.35,2024-05-18
745,2404,745,2,1,Service feedback 745,21.17,2024-01-19
746,718,746,3,0,Service feedback 746,65.2,2024-02-27
747,2805,747,4,1,Service feedback 747,69.43,2024-06-06
748,4141,748,5,1,Service feedback 748,33.48,2024-12-14
749,294,749,4,1,Service feedback 749,34.09,2024-10-28
750,3852,750,1,1,Service feedback 750,56.66,2024-09-20
751,3062,751,5,0,Service feedback 751,12.01,2024-01-21
752,1474,752,4,1,Service feedback 752,6.6,2025-01-22
753,4473,753,5,1,Service feedback 753,46.5,2024-02-21
754,3248,754,1,0,Service feedback 754,17.29,2024-09-23
755,1753,755,4,0,Service feedback 755,57.76,2024-09-01
756,3658,756,2,1,Service feedback 756,19.67,2024-08-21
757,2179,757,3,1,Service feedback 757,64.41,2025-01-05
758,1398,758,2,0,Service feedback 758,5.96,2024-07-21
759,943,759,5,1,Service feedback 759,2.8,2024-11-05
760,1992,760,4,0,Service feedback 760,41.1,2024-11-18
761,3530,761,3,0,Service feedback 761,59.56,2024-01-06
762,668,762,4,1,Service feedback 762,22.22,2024-01-22
763,1521,763,3,0,Service feedback 763,16.29,2024-04-16
764,2093,764,4,0,Service feedback 764,66.28,2024-09-08
765,2816,765,1,0,Service feedback 765,55.61,2024-07-06
766,2059,766,1,0,Service feedback 766,6.53,2024-02-10
767,1063,767,2,1,Service feedback 767,62.02,2024-11-30
768,2376,768,5,1,Service feedback 768,40.68,2024-03-02
769,2512,769,3,1,Service feedback 769,67.54,2024-12-16
770,3677,770,3,1,Service feedback 770,33.56,2024-04-23
771,858,771,4,0,Service feedback 771,35.78,2024-07-01
772,4673,772,1,0,Service feedback 772,46.26,2024-12-02
773,2524,773,3,1,Service feedback 773,59.31,2024-06-25
774,4879,774,1,1,Service feedback 774,52.58,2024-08-29
775,468,775,2,1,Service feedback 775,38.54,2024-11-14
776,2142,776,5,1,Service feedback 776,45.84,2025-01-16
777,160,777,2,1,Service feedback 777,71.87,2024-09-26
778,3250,778,1,1,Service feedback 778,29.03,2024-08-16
779,1732,779,5,0,Service feedback 779,17.12,2024-07-04
780,3565,780,5,1,Service feedback 780,57.07,2024-03-15
781,2234,781,5,1,Service feedback 781,24.92,2024-10-14
782,4558,782,2,1,Service feedback 782,56.14,2024-05-17
783,2143,783,5,0,Service feedback 783,25.33,2024-11-13
784,2888,784,3,0,Service feedback 784,42.03,2024-01-08
785,4525,785,3,1,Service feedback 785,61.1,2024-08-24
786,4893,786,1,1,Service feedback 786,43.89,2024-10-19
787,3702,787,3,1,Service feedback 787,67.84,2024-12-16
788,3649,788,3,0,Service feedback 788,31.9,2024-05-25
789,4227,789,1,0,Service feedback 789,50.42,2024-04-06
790,4397,790,5,1,Service feedback 790,13.85,2024-01-15
791,2453,791,2,0,Service feedback 791,64.12,2025-01-25
792,538,792,3,1,Service feedback 792,67.92,2024-10-07
793,3953,793,2,1,Service feedback 793,12.16,2024-10-09
794,4605,794,1,1,Service feedback 794,70.27,2024-03-27
795,3025,795,1,1,Service feedback 795,55.15,2024-11-06
796,4594,796,4,0,Service feedback 796,6.13,2024-12-13
797,1174,797,5,1,Service feedback 797,18.22,2024-03-13
798,3564,798,4,0,Service feedback 798,31.48,2024-04-30
799,3629,799,2,0,Service feedback 799,31.61,2024-02-17
800,2359,800,4,0,Service feedback 800,58.58,2024-11-19
801,2539,801,1,0,Service feedback 801,26.26,2024-10-20
802,992,802,1,1,Service feedback 802,15.13,2024-07-19
803,2370,803,2,0,Service feedback 803,5.41,2024-03-15
804,412,804,2,0,Service feedback 804,39.87,2024-02-08
805,4702,805,2,0,Service feedback 805,14.49,2024-04-05
806,786,806,5,1,Service feedback 806,45.14,2024-01-13
807,4886,807,4,0,Service feedback 807,25.72,2024-04-26
808,4485,808,2,1,Service feedback 808,46.04,2024-05-31
809,3702,809,5,0,Service feedback 809,50.24,2024-09-03
810,4072,810,2,1,Service feedback 810,19.25,2024-08-20
811,1280,811,3,1,Service feedback 811,20.27,2024-08-07
812,2381,812,4,0,Service feedback 812,11.23,2024-08-27
813,2182,813,1,0,Service feedback 813,57.17,2024-03-26
814,249,814,1,0,Service feedback 814,69.91,2024-08-07
815,2886,815,2,0,Service feedback 815,10.47,2025-01-17
816,1088,816,1,0,Service feedback 816,37.05,2024-10-21
817,689,817,1,1,Service feedback 817,4.03,2024-05-23
818,4374,818,1,0,Service feedback 818,60.82,2024-07-10
819,1475,819,4,1,Service feedback 819,12.84,2024-01-30
820,3527,820,4,1,Service feedback 820,65.78,2024-11-09
821,94,821,1,0,Service feedback 821,59.95,2025-01-24
822,189,822,1,1,Service feedback 822,64.39,2024-09-18
823,4809,823,2,1,Service feedback 823,22.2,2024-10-18
824,1296,824,3,1,Service feedback 824,22.38,2024-01-01
825,468,825,2,0,Service feedback 825,47.28,2024-11-26
826,175,826,3,0,Service feedback 826,4.8,2024-04-06
827,1649,827,1,0,Service feedback 827,37.21,2024-10-19
828,1738,828,3,0,Service feedback 828,55.03,2024-04-02
829,2744,829,2,0,Service feedback 829,27.36,2024-08-06
830,1458,830,4,0,Service feedback 830,71.04,2024-09-26
