movement_id,shipment_id,from_hub,to_hub,movement_mode,departure_time,arrival_time,movement_status
318,318,277,274,Cargo Van,2024-07-23 21:00:00,2024-06-21 21:00:00,Delayed
319,319,253,419,Air Freight,2024-01-26 22:00:00,2024-01-23 03:00:00,Completed
320,320,415,10,Ship,2024-01-07 16:00:00,2024-08-27 15:00:00,Completed
321,321,303,414,Truck,2024-01-19 02:00:00,2024-08-16 04:00:00,In Transit
322,322,100,17,Truck,2024-08-27 11:00:00,2024-09-10 09:00:00,Completed
323,323,169,475,Truck,2024-03-17 13:00:00,2024-04-24 23:00:00,Delayed
324,324,65,456,Air Freight,2024-03-27 07:00:00,2024-10-28 18:00:00,In Transit
325,325,168,449,Ship,2024-07-03 15:00:00,2024-01-20 21:00:00,Completed
326,326,9,184,Cargo Van,2024-02-09 11:00:00,2024-01-21 00:00:00,Completed
327,327,373,352,Cargo Van,2024-07-28 00:00:00,2024-03-23 15:00:00,Completed
328,328,83,161,Truck,2024-01-12 00:00:00,2024-03-01 04:00:00,In Transit
329,329,444,54,Cargo Van,2024-03-16 03:00:00,2024-07-19 19:00:00,Delayed
330,330,72,302,Cargo Van,2024-10-15 21:00:00,2024-09-16 20:00:00,Completed
331,331,308,376,Ship,2024-07-23 17:00:00,2024-03-07 03:00:00,Completed
332,332,308,359,Truck,2024-01-20 06:00:00,2024-04-26 12:00:00,Completed
333,333,285,153,Ship,2024-01-09 16:00:00,2024-06-28 19:00:00,Delayed
334,334,103,74,Air Freight,2024-01-23 01:00:00,2024-06-21 02:00:00,Delayed
335,335,292,56,Ship,2024-05-24 17:00:00,2024-07-25 13:00:00,Completed
336,336,66,269,Truck,2024-09-15 20:00:00,2024-01-15 13:00:00,In Transit
337,337,350,296,Cargo Van,2024-07-02 06:00:00,2024-04-18 02:00:00,Completed
338,338,429,226,Cargo Van,2024-10-21 20:00:00,2024-10-18 03:00:00,Delayed
339,339,220,188,Ship,2024-03-05 03:00:00,2024-10-06 10:00:00,In Transit
340,340,121,283,Cargo Van,2024-08-28 08:00:00,2024-02-01 02:00:00,Delayed
341,341,353,4,Truck,2024-02-24 16:00:00,2024-12-03 07:00:00,Completed
342,342,32,121,Ship,2024-01-25 21:00:00,2024-08-28 16:00:00,Delayed
343,343,444,228,Air Freight,2024-11-07 21:00:00,2024-08-29 11:00:00,Completed
344,344,310,293,Cargo Van,2024-01-15 19:00:00,2024-08-13 11:00:00,Completed
345,345,137,374,Cargo Van,2024-10-11 17:00:00,2024-10-20 19:00:00,In Transit
346,346,275,100,Cargo Van,2024-07-02 07:00:00,2024-06-20 09:00:00,Delayed
347,347,480,273,Cargo Van,2024-11-13 09:00:00,2024-08-16 15:00:00,Completed
348,348,256,158,Air Freight,2024-04-06 04:00:00,2024-04-13 12:00:00,Delayed
349,349,473,263,Truck,2024-09-28 04:00:00,2024-01-12 15:00:00,Completed
350,350,264,274,Air Freight,2024-02-22 20:00:00,2024-09-27 15:00:00,Delayed
351,351,198,180,Cargo Van,2024-09-06 02:00:00,2024-08-07 16:00:00,In Transit
352,352,19,336,Cargo Van,2024-04-15 17:00:00,2024-04-26 23:00:00,In Transit
353,353,30,471,Truck,2024-08-29 06:00:00,2024-06-22 23:00:00,Delayed
354,354,191,215,Truck,2024-04-29 07:00:00,2024-05-21 11:00:00,Delayed
355,355,481,378,Air Freight,2024-11-09 20:00:00,2024-05-10 17:00:00,In Transit
356,356,445,337,Ship,2024-04-21 18:00:00,2024-08-29 11:00:00,In Transit
357,357,67,43,Air Freight,2024-07-29 19:00:00,2024-07-01 15:00:00,In Transit
358,358,138,410,Ship,2024-03-09 14:00:00,2024-03-28 03:00:00,Delayed
359,359,60,432,Ship,2024-09-26 21:00:00,2024-06-06 21:00:00,Delayed
360,360,259,108,Cargo Van,2024-07-25 12:00:00,2024-04-23 21:00:00,In Transit
361,361,344,406,Truck,2024-03-10 19:00:00,2024-07-09 14:00:00,In Transit
362,362,161,236,Ship,2024-05-10 12:00:00,2024-07-30 05:00:00,Completed
363,363,270,437,Ship,2024-10-10 12:00:00,2024-06-08 22:00:00,Completed
364,364,244,198,Air Freight,2024-08-03 19:00:00,2024-06-10 18:00:00,Completed
365,365,278,413,Air Freight,2024-04-01 09:00:00,2024-05-12 19:00:00,Delayed
366,366,80,296,Truck,2024-07-22 17:00:00,2024-01-14 11:00:00,Completed
367,367,496,287,Ship,2024-02-16 20:00:00,2024-02-28 00:00:00,Delayed
368,368,330,308,Air Freight,2024-01-10 06:00:00,2024-01-12 17:00:00,Completed
369,369,195,475,Truck,2024-03-25 02:00:00,2024-04-27 09:00:00,Delayed
370,370,404,229,Cargo Van,2024-06-13 07:00:00,2024-05-03 22:00:00,Delayed
371,371,235,368,Ship,2024-01-24 09:00:00,2024-04-01 23:00:00,Delayed
372,372,279,55,Ship,2024-07-30 21:00:00,2024-07-20 00:00:00,Delayed
373,373,461,122,Ship,2024-11-15 16:00:00,2024-10-23 00:00:00,Delayed
374,374,192,256,Cargo Van,2024-01-15 23:00:00,2024-06-29 19:00:00,Delayed
375,375,376,101,Cargo Van,2024-09-02 06:00:00,2024-10-13 00:00:00,In Transit
376,376,351,201,Cargo Van,2024-02-01 22:00:00,2024-07-25 04:00:00,In Transit
377,377,116,108,Truck,2024-03-26 21:00:00,2024-07-06 16:00:00,Delayed
378,378,62,492,Air Freight,2024-01-19 18:00:00,2024-02-03 21:00:00,Completed
379,379,411,85,Cargo Van,2024-06-12 19:00:00,2024-08-13 17:00:00,Completed
380,380,448,95,Ship,2024-04-14 15:00:00,2024-06-08 05:00:00,Delayed
381,381,36,171,Truck,2024-04-15 03:00:00,2024-11-17 09:00:00,Delayed
382,382,245,305,Cargo Van,2024-02-16 15:00:00,2024-09-14 08:00:00,Delayed
383,383,227,197,Ship,2024-01-17 14:00:00,2024-06-12 20:00:00,Completed
384,384,126,133,Cargo Van,2024-11-13 17:00:00,2024-10-16 16:00:00,Completed
385,385,173,82,Air Freight,2024-09-28 14:00:00,2024-04-30 10:00:00,Delayed
386,386,367,119,Air Freight,2024-01-27 15:00:00,2024-11-28 14:00:00,Completed
387,387,289,150,Air Freight,2024-08-19 05:00:00,2024-08-20 01:00:00,Delayed
388,388,253,90,Air Freight,2024-05-11 01:00:00,2024-10-18 14:00:00,In Transit
389,389,208,388,Ship,2024-07-23 08:00:00,2024-05-06 08:00:00,In Transit
390,390,112,431,Air Freight,2024-06-12 22:00:00,2024-05-24 12:00:00,In Transit
391,391,177,283,Air Freight,2024-06-03 19:00:00,2024-04-25 11:00:00,In Transit
392,392,489,362,Truck,2024-09-16 23:00:00,2024-06-11 11:00:00,In Transit
393,393,458,198,Cargo Van,2024-10-05 22:00:00,2024-03-14 13:00:00,In Transit
394,394,9,416,Cargo Van,2024-05-04 02:00:00,2024-12-06 02:00:00,Completed
395,395,54,84,Air Freight,2024-08-19 22:00:00,2024-04-10 02:00:00,In Transit
396,396,427,174,Ship,2024-08-19 05:00:00,2024-09-16 18:00:00,Completed
397,397,9,128,Ship,2024-07-30 15:00:00,2024-04-25 00:00:00,In Transit
398,398,182,45,Ship,2024-08-03 16:00:00,2024-02-01 06:00:00,In Transit
399,399,291,436,Truck,2024-06-26 22:00:00,2024-08-10 16:00:00,Delayed
400,400,430,208,Truck,2024-05-03 03:00:00,2024-08-28 14:00:00,In Transit
401,401,378,432,Air Freight,2024-05-20 21:00:00,2024-06-21 03:00:00,Completed
402,402,275,336,Air Freight,2024-03-04 00:00:00,2024-07-22 07:00:00,Delayed
403,403,483,413,Air Freight,2024-05-05 02:00:00,2024-01-21 07:00:00,Completed
404,404,404,288,Truck,2024-01-03 16:00:00,2024-02-11 17:00:00,Completed
405,405,40,251,Cargo Van,2024-09-03 07:00:00,2024-01-27 02:00:00,Completed
406,406,44,418,Ship,2024-04-28 15:00:00,2024-02-24 08:00:00,Completed
407,407,363,184,Cargo Van,2024-04-06 23:00:00,2024-08-16 23:00:00,In Transit
408,408,234,419,Truck,2024-10-28 14:00:00,2024-11-04 00:00:00,In Transit
409,409,163,341,Air Freight,2024-03-30 09:00:00,2024-11-26 14:00:00,In Transit
410,410,22,127,Truck,2024-05-28 00:00:00,2024-07-14 08:00:00,Delayed
411,411,460,188,Truck,2024-06-05 19:00:00,2024-01-14 15:00:00,Delayed
412,412,491,391,Truck,2024-04-07 20:00:00,2024-09-17 06:00:00,Completed
413,413,37,495,Air Freight,2024-04-14 06:00:00,2024-05-02 01:00:00,Delayed
414,414,216,279,Cargo Van,2024-04-08 18:00:00,2024-10-20 16:00:00,Delayed
415,415,66,138,Cargo Van,2024-09-13 04:00:00,2024-06-12 07:00:00,In Transit
416,416,169,64,Cargo Van,2024-03-26 15:00:00,2024-04-23 10:00:00,Completed
417,417,232,368,Air Freight,2024-10-06 04:00:00,2024-05-01 16:00:00,Completed
418,418,174,22,Ship,2024-07-16 06:00:00,2024-03-21 04:00:00,Delayed
419,419,381,282,Cargo Van,2024-05-15 05:00:00,2024-04-23 12:00:00,Delayed
420,420,281,262,Truck,2024-11-28 00:00:00,2024-10-09 17:00:00,In Transit
421,421,37,461,Cargo Van,2024-06-30 08:00:00,2024-05-26 23:00:00,Completed
422,422,35,279,Ship,2024-01-07 23:00:00,2024-10-30 13:00:00,Delayed
423,423,440,412,Cargo Van,2024-10-26 23:00:00,2024-07-14 01:00:00,In Transit
424,424,272,128,Air Freight,2024-08-25 04:00:00,2024-02-21 16:00:00,Completed
425,425,327,46,Air Freight,2024-11-27 02:00:00,2024-02-16 09:00:00,Delayed
426,426,353,2,Air Freight,2024-01-23 20:00:00,2024-07-20 07:00:00,In Transit
427,427,470,497,Air Freight,2024-08-07 00:00:00,2024-07-29 15:00:00,Completed
428,428,156,481,Ship,2024-08-20 03:00:00,2024-10-17 15:00:00,In Transit
429,429,404,283,Ship,2024-07-24 00:00:00,2024-09-29 09:00:00,In Transit
430,430,451,126,Cargo Van,2024-07-01 19:00:00,2024-12-07 13:00:00,Completed
431,431,25,479,Cargo Van,2024-10-20 08:00:00,2024-02-08 09:00:00,Delayed
432,432,229,324,Truck,2024-03-02 00:00:00,2024-11-02 02:00:00,In Transit
433,433,132,286,Ship,2024-02-16 19:00:00,2024-03-12 10:00:00,Delayed
434,434,80,425,Cargo Van,2024-02-11 08:00:00,2024-02-10 18:00:00,Completed
435,435,161,462,Truck,2024-06-06 13:00:00,2024-01-09 10:00:00,In Transit
436,436,278,39,Air Freight,2024-10-17 17:00:00,2024-06-01 22:00:00,In Transit
437,437,142,27,Air Freight,2024-01-29 07:00:00,2024-10-30 07:00:00,In Transit
438,438,141,196,Ship,2024-01-25 18:00:00,2024-11-06 12:00:00,Delayed
439,439,165,45,Truck,2024-08-31 11:00:00,2024-08-02 16:00:00,Delayed
440,440,347,8,Ship,2024-07-27 02:00:00,2024-11-26 14:00:00,Completed
441,441,337,27,Cargo Van,2024-08-24 15:00:00,2024-03-17 07:00:00,In Transit
442,442,450,448,Air Freight,2024-10-02 16:00:00,2024-07-13 19:00:00,Delayed
443,443,309,51,Cargo Van,2024-08-04 05:00:00,2024-11-25 20:00:00,Completed
444,444,395,428,Ship,2024-06-01 06:00:00,2024-09-12 17:00:00,Completed
445,445,182,184,Cargo Van,2024-07-15 11:00:00,2024-09-09 18:00:00,Completed
446,446,134,361,Truck,2024-07-02 06:00:00,2024-04-11 06:00:00,In Transit
447,447,54,307,Air Freight,2024-09-20 08:00:00,2024-09-02 08:00:00,Completed
448,448,182,89,Ship,2024-07-02 06:00:00,2024-10-18 20:00:00,In Transit
449,449,333,231,Air Freight,2024-01-05 01:00:00,2024-08-19 03:00:00,Delayed
450,450,306,79,Ship,2024-08-27 19:00:00,2024-11-23 00:00:00,In Transit
451,451,197,294,Cargo Van,2024-06-17 17:00:00,2024-06-20 04:00:00,In Transit
452,452,155,75,Ship,2024-03-09 11:00:00,2024-03-21 12:00:00,In Transit
453,453,404,482,Air Freight,2024-11-28 17:00:00,2024-11-04 10:00:00,In Transit
454,454,217,315,Truck,2024-11-24 04:00:00,2024-08-08 13:00:00,In Transit
455,455,55,78,Cargo Van,2024-06-01 14:00:00,2024-05-06 16:00:00,Completed
456,456,366,445,Truck,2024-06-04 21:00:00,2024-05-10 23:00:00,Completed
457,457,133,464,Truck,2024-10-14 06:00:00,2024-10-24 09:00:00,In Transit
458,458,289,370,Truck,2024-09-17 15:00:00,2024-01-19 08:00:00,Delayed
459,459,32,96,Ship,2024-11-28 23:00:00,2024-07-25 22:00:00,Delayed
460,460,211,131,Air Freight,2024-03-25 21:00:00,2024-03-30 05:00:00,In Transit
461,461,308,372,Cargo Van,2024-01-18 23:00:00,2024-10-26 10:00:00,Delayed
462,462,364,193,Ship,2024-02-06 17:00:00,2024-11-09 00:00:00,In Transit
463,463,115,115,Ship,2024-05-04 01:00:00,2024-03-17 09:00:00,Delayed
464,464,201,122,Ship,2024-08-10 09:00:00,2024-01-17 19:00:00,Delayed
465,465,383,429,Air Freight,2024-09-29 14:00:00,2024-06-15 16:00:00,In Transit
466,466,442,82,Cargo Van,2024-05-03 17:00:00,2024-01-26 17:00:00,Delayed
467,467,74,68,Cargo Van,2024-11-08 08:00:00,2024-11-27 08:00:00,Completed
468,468,392,216,Truck,2024-02-19 00:00:00,2024-02-21 00:00:00,In Transit
469,469,496,375,Ship,2024-01-08 17:00:00,2024-02-23 15:00:00,Delayed
470,470,50,17,Truck,2024-11-16 09:00:00,2024-08-10 03:00:00,Completed
471,471,202,7,Air Freight,2024-09-03 15:00:00,2024-11-25 19:00:00,Delayed
472,472,179,186,Truck,2024-03-25 18:00:00,2024-11-07 12:00:00,Completed
473,473,266,147,Cargo Van,2024-03-23 03:00:00,2024-02-23 04:00:00,Completed
474,474,37,340,Truck,2024-06-11 07:00:00,2024-11-10 03:00:00,In Transit
475,475,156,61,Truck,2024-08-06 11:00:00,2024-09-03 11:00:00,In Transit
476,476,370,219,Truck,2024-01-02 09:00:00,2024-01-07 01:00:00,Delayed
477,477,119,112,Ship,2024-01-26 13:00:00,2024-12-04 12:00:00,Completed
478,478,324,85,Air Freight,2024-07-11 14:00:00,2024-11-23 16:00:00,Delayed
479,479,155,104,Truck,2024-11-15 18:00:00,2024-07-18 09:00:00,Completed
480,480,241,371,Air Freight,2024-03-16 16:00:00,2024-01-07 09:00:00,Completed
481,481,58,33,Cargo Van,2024-08-22 13:00:00,2024-03-08 14:00:00,In Transit
482,482,165,451,Cargo Van,2024-02-03 14:00:00,2024-10-17 16:00:00,Completed
483,483,14,44,Air Freight,2024-08-06 04:00:00,2024-06-02 16:00:00,Delayed
484,484,291,196,Cargo Van,2024-10-11 07:00:00,2024-08-25 17:00:00,Delayed
485,485,460,333,Ship,2024-10-23 22:00:00,2024-06-17 10:00:00,Delayed
486,486,188,285,Ship,2024-04-02 21:00:00,2024-10-12 13:00:00,In Transit
487,487,87,10,Air Freight,2024-04-01 22:00:00,2024-09-09 01:00:00,In Transit
488,488,267,78,Air Freight,2024-07-07 13:00:00,2024-02-03 13:00:00,Completed
489,489,207,55,Ship,2024-11-23 21:00:00,2024-11-19 16:00:00,In Transit
490,490,124,255,Cargo Van,2024-07-02 21:00:00,2024-08-20 13:00:00,In Transit
491,491,52,247,Truck,2024-02-12 12:00:00,2024-06-13 14:00:00,In Transit
492,492,370,367,Truck,2024-01-09 01:00:00,2024-08-07 18:00:00,Delayed
493,493,389,483,Air Freight,2024-06-12 06:00:00,2024-05-24 20:00:00,In Transit
494,494,63,20,Air Freight,2024-10-10 21:00:00,2024-09-02 13:00:00,In Transit
495,495,185,467,Ship,2024-10-10 08:00:00,2024-04-29 07:00:00,In Transit
496,496,142,38,Ship,2024-06-05 06:00:00,2024-10-06 19:00:00,Completed
497,497,355,364,Ship,2024-06-19 20:00:00,2024-09-11 00:00:00,Completed
498,498,126,201,Truck,2024-04-11 06:00:00,2024-04-17 22:00:00,In Transit
499,499,45,37,Truck,2024-07-26 03:00:00,2024-09-25 12:00:00,Completed
500,500,457,431,Truck,2024-04-15 12:00:00,2024-04-14 17:00:00,Completed
501,501,239,106,Air Freight,2024-09-21 11:00:00,2024-08-29 00:00:00,Delayed
502,502,114,436,Ship,2024-03-07 17:00:00,2024-02-16 01:00:00,In Transit
503,503,127,291,Cargo Van,2024-02-21 07:00:00,2024-06-01 01:00:00,In Transit
504,504,208,327,Cargo Van,2024-07-08 01:00:00,2024-03-09 09:00:00,Completed
505,505,167,402,Air Freight,2024-02-14 14:00:00,2024-02-28 19:00:00,In Transit
506,506,375,45,Ship,2024-03-17 03:00:00,2024-10-06 23:00:00,Delayed
507,507,453,443,Ship,2024-09-03 14:00:00,2024-04-06 09:00:00,Delayed
508,508,318,28,Truck,2024-10-28 21:00:00,2024-11-28 11:00:00,In Transit
509,509,146,194,Ship,2024-06-30 12:00:00,2024-08-23 04:00:00,In Transit
510,510,477,50,Ship,2024-11-04 00:00:00,2024-05-24 01:00:00,In Transit
511,511,372,234,Air Freight,2024-08-21 22:00:00,2024-09-20 18:00:00,In Transit
512,512,30,291,Truck,2024-10-15 23:00:00,2024-05-18 04:00:00,In Transit
513,513,318,285,Ship,2024-07-12 13:00:00,2024-01-18 13:00:00,Completed
514,514,112,63,Cargo Van,2024-05-30 17:00:00,2024-03-01 03:00:00,Delayed
515,515,490,463,Cargo Van,2024-01-01 03:00:00,2024-09-24 13:00:00,Delayed
516,516,141,369,Ship,2024-06-26 20:00:00,2024-09-22 19:00:00,Delayed
517,517,479,452,Ship,2024-11-04 02:00:00,2024-04-17 19:00:00,Delayed
518,518,237,123,Cargo Van,2024-09-30 11:00:00,2024-01-28 00:00:00,Delayed
519,519,167,404,Air Freight,2024-08-01 13:00:00,2024-06-08 12:00:00,In Transit
520,520,307,248,Ship,2024-11-21 12:00:00,2024-12-06 18:00:00,In Transit
521,521,7,151,Truck,2024-04-25 22:00:00,2024-01-26 18:00:00,In Transit
522,522,82,107,Air Freight,2024-03-08 15:00:00,2024-10-08 04:00:00,In Transit
523,523,425,386,Ship,2024-10-28 23:00:00,2024-08-21 14:00:00,Completed
524,524,346,74,Truck,2024-09-08 04:00:00,2024-03-17 10:00:00,In Transit
525,525,245,347,Air Freight,2024-09-23 23:00:00,2024-04-07 14:00:00,Delayed
526,526,79,364,Cargo Van,2024-10-15 19:00:00,2024-12-07 16:00:00,Completed
527,527,207,232,Air Freight,2024-10-16 13:00:00,2024-07-08 02:00:00,In Transit
528,528,314,375,Air Freight,2024-03-17 06:00:00,2024-11-23 05:00:00,Delayed
529,529,204,397,Truck,2024-08-29 00:00:00,2024-03-19 11:00:00,In Transit
530,530,498,304,Truck,2024-09-30 07:00:00,2024-07-04 04:00:00,Delayed
531,531,158,161,Air Freight,2024-09-12 11:00:00,2024-07-28 07:00:00,Delayed
532,532,83,224,Ship,2024-03-08 21:00:00,2024-03-08 14:00:00,Completed
533,533,270,479,Cargo Van,2024-05-07 05:00:00,2024-03-22 00:00:00,Delayed
534,534,122,158,Truck,2024-10-15 05:00:00,2024-09-21 02:00:00,Delayed
535,535,297,339,Air Freight,2024-05-23 17:00:00,2024-02-08 15:00:00,In Transit
536,536,211,116,Air Freight,2024-07-01 18:00:00,2024-04-09 16:00:00,Delayed
537,537,388,374,Cargo Van,2024-03-11 08:00:00,2024-08-24 12:00:00,Delayed
538,538,450,22,Truck,2024-01-14 13:00:00,2024-08-14 02:00:00,Delayed
539,539,212,151,Ship,2024-07-28 14:00:00,2024-05-18 18:00:00,In Transit
540,540,229,159,Air Freight,2024-10-18 22:00:00,2024-11-29 04:00:00,Delayed
541,541,130,274,Cargo Van,2024-01-23 19:00:00,2024-10-12 11:00:00,Delayed
542,542,411,278,Air Freight,2024-09-30 21:00:00,2024-11-12 05:00:00,In Transit
543,543,280,311,Ship,2024-07-14 07:00:00,2024-02-08 16:00:00,Delayed
544,544,344,451,Air Freight,2024-11-25 19:00:00,2024-01-03 02:00:00,Completed
545,545,209,286,Cargo Van,2024-07-18 06:00:00,2024-03-25 02:00:00,Completed
546,546,73,111,Ship,2024-09-17 02:00:00,2024-02-17 22:00:00,Delayed
547,547,260,296,Cargo Van,2024-05-30 07:00:00,2024-01-31 14:00:00,In Transit
548,548,412,153,Air Freight,2024-03-24 15:00:00,2024-01-14 19:00:00,Delayed
549,549,459,493,Truck,2024-03-15 02:00:00,2024-10-12 08:00:00,Delayed
550,550,207,478,Truck,2024-03-26 15:00:00,2024-03-17 15:00:00,Delayed
551,551,214,14,Ship,2024-08-27 17:00:00,2024-06-30 01:00:00,Delayed
552,552,65,155,Cargo Van,2024-06-05 04:00:00,2024-04-30 14:00:00,Delayed
553,553,114,33,Ship,2024-03-27 00:00:00,2024-02-26 21:00:00,In Transit
554,554,417,164,Cargo Van,2024-07-28 16:00:00,2024-03-13 01:00:00,Completed
555,555,91,62,Cargo Van,2024-08-27 08:00:00,2024-09-26 09:00:00,Completed
556,556,370,288,Ship,2024-11-14 15:00:00,2024-06-20 06:00:00,Completed
557,557,496,312,Truck,2024-11-02 22:00:00,2024-12-01 03:00:00,Completed
558,558,104,224,Air Freight,2024-10-13 20:00:00,2024-01-14 15:00:00,Completed
559,559,400,381,Ship,2024-09-19 04:00:00,2024-08-08 02:00:00,Completed
560,560,408,403,Truck,2024-02-07 06:00:00,2024-10-17 10:00:00,Delayed
561,561,177,252,Air Freight,2024-08-13 16:00:00,2024-05-16 19:00:00,In Transit
562,562,96,202,Truck,2024-09-28 02:00:00,2024-03-28 15:00:00,Completed
563,563,232,160,Air Freight,2024-08-21 06:00:00,2024-10-01 14:00:00,In Transit
564,564,116,233,Air Freight,2024-02-11 05:00:00,2024-09-11 00:00:00,Completed
565,565,128,273,Cargo Van,2024-11-07 10:00:00,2024-03-26 09:00:00,In Transit
566,566,249,478,Truck,2024-11-27 15:00:00,2024-06-16 04:00:00,Completed
567,567,441,133,Ship,2024-11-14 16:00:00,2024-03-02 20:00:00,Delayed
568,568,442,238,Truck,2024-07-21 03:00:00,2024-09-10 09:00:00,Completed
569,569,373,410,Ship,2024-04-05 03:00:00,2024-11-03 06:00:00,Delayed
570,570,64,319,Cargo Van,2024-07-28 11:00:00,2024-01-04 15:00:00,In Transit
571,571,42,105,Air Freight,2024-07-01 16:00:00,2024-08-14 20:00:00,Delayed
572,572,164,96,Truck,2024-01-15 03:00:00,2024-11-16 16:00:00,Delayed
573,573,327,174,Cargo Van,2024-05-18 06:00:00,2024-09-12 12:00:00,Completed
574,574,163,237,Ship,2024-11-03 17:00:00,2024-05-18 02:00:00,Delayed
575,575,311,269,Cargo Van,2024-06-06 09:00:00,2024-03-25 04:00:00,Completed
576,576,315,427,Ship,2024-07-02 23:00:00,2024-10-28 22:00:00,In Transit
577,577,313,134,Air Freight,2024-05-10 00:00:00,2024-01-20 14:00:00,Completed
578,578,450,364,Truck,2024-07-12 00:00:00,2024-10-30 16:00:00,Delayed
579,579,113,238,Air Freight,2024-01-31 08:00:00,2024-08-18 17:00:00,Delayed
580,580,283,475,Truck,2024-06-29 07:00:00,2024-02-01 10:00:00,Delayed
581,581,41,224,Truck,2024-07-30 20:00:00,2024-04-06 22:00:00,Completed
582,582,377,380,Air Freight,2024-10-13 05:00:00,2024-02-22 10:00:00,In Transit
583,583,243,326,Cargo Van,2024-02-21 23:00:00,2024-11-18 04:00:00,Delayed
584,584,178,379,Air Freight,2024-05-07 11:00:00,2024-05-01 11:00:00,In Transit
585,585,69,298,Cargo Van,2024-05-08 10:00:00,2024-11-05 22:00:00,Delayed
586,586,87,13,Cargo Van,2024-10-01 11:00:00,2024-05-10 13:00:00,Delayed
587,587,223,106,Ship,2024-02-09 02:00:00,2024-01-22 11:00:00,In Transit
588,588,237,21,Air Freight,2024-07-09 07:00:00,2024-06-11 11:00:00,In Transit
589,589,226,225,Truck,2024-10-03 12:00:00,2024-07-11 03:00:00,Delayed
590,590,67,50,Cargo Van,2024-03-27 15:00:00,2024-03-24 17:00:00,Delayed
591,591,22,17,Air Freight,2024-08-30 01:00:00,2024-11-09 10:00:00,In Transit
592,592,499,217,Cargo Van,2024-08-10 22:00:00,2024-02-29 21:00:00,Completed
593,593,118,191,Cargo Van,2024-05-03 08:00:00,2024-11-06 18:00:00,Completed
594,594,363,69,Ship,2024-06-01 11:00:00,2024-05-10 16:00:00,In Transit
595,595,213,183,Truck,2024-04-09 22:00:00,2024-09-19 14:00:00,Delayed
596,596,134,426,Air Freight,2024-02-19 06:00:00,2024-01-26 02:00:00,Completed
597,597,390,101,Ship,2024-09-08 00:00:00,2024-03-16 17:00:00,In Transit
598,598,433,60,Cargo Van,2024-06-24 18:00:00,2024-08-08 08:00:00,Delayed
599,599,120,357,Cargo Van,2024-11-06 15:00:00,2024-09-11 05:00:00,Completed
600,600,422,82,Cargo Van,2024-10-21 08:00:00,2024-07-21 11:00:00,Completed
601,601,173,307,Truck,2024-04-16 03:00:00,2024-10-25 20:00:00,In Transit
602,602,161,15,Ship,2024-01-08 20:00:00,2024-05-26 21:00:00,Completed
603,603,236,116,Truck,2024-07-31 09:00:00,2024-07-23 18:00:00,Completed
604,604,322,298,Truck,2024-05-20 07:00:00,2024-04-19 23:00:00,In Transit
605,605,468,472,Truck,2024-10-24 21:00:00,2024-08-07 16:00:00,Delayed
606,606,390,138,Cargo Van,2024-10-20 12:00:00,2024-04-24 00:00:00,Completed
607,607,116,304,Air Freight,2024-07-24 18:00:00,2024-11-16 07:00:00,Completed
608,608,286,218,Air Freight,2024-11-19 18:00:00,2024-10-19 18:00:00,Completed
609,609,264,283,Air Freight,2024-04-08 06:00:00,2024-09-22 23:00:00,Completed
610,610,482,142,Cargo Van,2024-06-22 04:00:00,2024-04-01 12:00:00,In Transit
611,611,339,196,Truck,2024-02-04 04:00:00,2024-10-08 17:00:00,Completed
612,612,177,305,Air Freight,2024-04-01 14:00:00,2024-06-18 11:00:00,In Transit
613,613,206,443,Air Freight,2024-10-17 02:00:00,2024-11-07 10:00:00,Completed
614,614,78,263,Air Freight,2024-07-14 22:00:00,2024-05-25 04:00:00,In Transit
