partner_id,partner_name,vehicle_type,driver_name,experience_years,rating,city,availability_status
1545,XPO Logistics,Truck,Driver_1545,1,4.73,Berlin,Available
1546,C.H. Robinson,Ship,Driver_1546,16,3.35,Singapore,Offline
1547,Nippon Express,Cargo Van,Driver_1547,21,4.79,Toronto,Offline
1548,Kuehne + Nagel,Truck,Driver_1548,10,3.09,Singapore,Offline
1549,SF Express,Ship,Driver_1549,9,3.3,Dubai,Available
1550,Blue Dart Express,Air Freight,Driver_1550,12,3.04,London,Offline
1551,UPS Logistics,Air Freight,Driver_1551,5,3.77,Toronto,Busy
1552,DHL Express,Truck,Driver_1552,9,3.26,Sydney,Offline
1553,Maersk Logistics,Cargo Van,Driver_1553,2,4.69,Singapore,Offline
1554,DB Schenker,Ship,Driver_1554,2,4.9,Toronto,Busy
1555,XPO Logistics,Ship,Driver_1555,5,3.55,Berlin,Offline
1556,C.H. Robinson,Air Freight,Driver_1556,15,3.08,New York,Offline
1557,Nippon Express,Ship,Driver_1557,17,3.53,London,Offline
1558,Kuehne + Nagel,Air Freight,Driver_1558,17,4.29,New York,Available
1559,SF Express,Cargo Van,Driver_1559,1,3.23,Mumbai,Available
1560,Blue Dart Express,Truck,Driver_1560,13,4.61,Singapore,Busy
1561,UPS Logistics,Ship,Driver_1561,2,3.03,Sydney,Available
1562,DHL Express,Ship,Driver_1562,4,3.16,Mumbai,Available
1563,Maersk Logistics,Truck,Driver_1563,16,3.64,New York,Busy
1564,DB Schenker,Truck,Driver_1564,19,3.32,Toronto,Available
1565,XPO Logistics,Air Freight,Driver_1565,20,4.4,Mumbai,Offline
1566,C.H. Robinson,Truck,Driver_1566,21,4.17,New York,Available
1567,Nippon Express,Cargo Van,Driver_1567,18,3.86,Dubai,Busy
1568,Kuehne + Nagel,Truck,Driver_1568,8,3.44,London,Busy
1569,SF Express,Cargo Van,Driver_1569,13,3.32,Toronto,Busy
1570,Blue Dart Express,Cargo Van,Driver_1570,19,3.47,Dubai,Available
1571,UPS Logistics,Truck,Driver_1571,20,3.71,London,Busy
1572,DHL Express,Cargo Van,Driver_1572,10,4.98,New York,Offline
1573,Maersk Logistics,Cargo Van,Driver_1573,24,3.89,Sydney,Offline
1574,DB Schenker,Cargo Van,Driver_1574,22,4.5,Sydney,Available
1575,XPO Logistics,Ship,Driver_1575,4,3.2,Singapore,Busy
1576,C.H. Robinson,Truck,Driver_1576,21,3.8,Berlin,Offline
1577,Nippon Express,Ship,Driver_1577,18,4.19,Singapore,Available
1578,Kuehne + Nagel,Cargo Van,Driver_1578,23,4.68,Mumbai,Offline
1579,SF Express,Cargo Van,Driver_1579,7,4.19,New York,Busy
1580,Blue Dart Express,Truck,Driver_1580,6,3.92,Mumbai,Busy
1581,UPS Logistics,Cargo Van,Driver_1581,1,4.08,Berlin,Available
1582,DHL Express,Truck,Driver_1582,5,4.34,New York,Available
1583,Maersk Logistics,Air Freight,Driver_1583,22,4.52,London,Offline
1584,DB Schenker,Truck,Driver_1584,11,4.45,London,Available
1585,XPO Logistics,Air Freight,Driver_1585,9,4.88,Singapore,Available
1586,C.H. Robinson,Air Freight,Driver_1586,18,3.87,Dubai,Available
1587,Nippon Express,Truck,Driver_1587,15,4.11,Berlin,Busy
1588,Kuehne + Nagel,Cargo Van,Driver_1588,4,3.36,London,Offline
1589,SF Express,Cargo Van,Driver_1589,21,4.65,Singapore,Offline
1590,Blue Dart Express,Truck,Driver_1590,7,3.37,London,Busy
1591,UPS Logistics,Truck,Driver_1591,4,4.37,Mumbai,Available
1592,DHL Express,Truck,Driver_1592,7,4.43,Sydney,Busy
1593,Maersk Logistics,Cargo Van,Driver_1593,24,4.43,Singapore,Offline
1594,DB Schenker,Cargo Van,Driver_1594,2,4.52,Toronto,Busy
1595,XPO Logistics,Truck,Driver_1595,19,4.95,Berlin,Available
1596,C.H. Robinson,Truck,Driver_1596,21,4.63,Berlin,Available
1597,Nippon Express,Truck,Driver_1597,5,3.53,London,Offline
1598,Kuehne + Nagel,Cargo Van,Driver_1598,16,4.07,Berlin,Offline
1599,SF Express,Ship,Driver_1599,23,3.24,Sydney,Busy
1600,Blue Dart Express,Cargo Van,Driver_1600,15,4.78,London,Offline
1601,UPS Logistics,Cargo Van,Driver_1601,14,4.65,Sydney,Busy
1602,DHL Express,Cargo Van,Driver_1602,9,3.63,Toronto,Busy
1603,Maersk Logistics,Cargo Van,Driver_1603,4,4.56,Toronto,Busy
1604,DB Schenker,Truck,Driver_1604,10,4.47,Dubai,Available
1605,XPO Logistics,Cargo Van,Driver_1605,15,3.45,Singapore,Busy
1606,C.H. Robinson,Air Freight,Driver_1606,7,3.25,London,Busy
1607,Nippon Express,Truck,Driver_1607,22,3.24,Berlin,Offline
1608,Kuehne + Nagel,Air Freight,Driver_1608,20,3.13,Mumbai,Available
1609,SF Express,Ship,Driver_1609,12,3.54,London,Busy
1610,Blue Dart Express,Ship,Driver_1610,4,4.13,Berlin,Offline
1611,UPS Logistics,Cargo Van,Driver_1611,5,3.46,Singapore,Available
1612,DHL Express,Cargo Van,Driver_1612,4,4.43,Sydney,Offline
1613,Maersk Logistics,Ship,Driver_1613,12,3.68,Dubai,Available
1614,DB Schenker,Air Freight,Driver_1614,1,4.79,Dubai,Available
1615,XPO Logistics,Cargo Van,Driver_1615,19,3.79,Singapore,Available
1616,C.H. Robinson,Cargo Van,Driver_1616,13,3.21,London,Available
1617,Nippon Express,Ship,Driver_1617,9,3.56,Berlin,Busy
1618,Kuehne + Nagel,Air Freight,Driver_1618,22,4.75,New York,Offline
1619,SF Express,Cargo Van,Driver_1619,13,4.71,Singapore,Busy
1620,Blue Dart Express,Truck,Driver_1620,12,3.75,Dubai,Offline
1621,UPS Logistics,Ship,Driver_1621,11,3.28,Berlin,Offline
1622,DHL Express,Ship,Driver_1622,13,3.14,Dubai,Available
1623,Maersk Logistics,Air Freight,Driver_1623,6,3.94,Toronto,Offline
1624,DB Schenker,Ship,Driver_1624,1,3.29,Dubai,Busy
1625,XPO Logistics,Air Freight,Driver_1625,21,3.84,New York,Busy
1626,C.H. Robinson,Air Freight,Driver_1626,14,4.98,Mumbai,Busy
1627,Nippon Express,Air Freight,Driver_1627,5,4.14,Toronto,Available
1628,Kuehne + Nagel,Cargo Van,Driver_1628,6,3.61,Singapore,Offline
1629,SF Express,Ship,Driver_1629,18,4.69,Sydney,Offline
1630,Blue Dart Express,Truck,Driver_1630,10,4.59,Singapore,Busy
1631,UPS Logistics,Cargo Van,Driver_1631,7,4.64,Dubai,Busy
1632,DHL Express,Truck,Driver_1632,10,3.52,New York,Offline
1633,Maersk Logistics,Truck,Driver_1633,5,4.33,London,Busy
1634,DB Schenker,Truck,Driver_1634,18,4.55,London,Available
1635,XPO Logistics,Ship,Driver_1635,16,4.0,Toronto,Available
1636,C.H. Robinson,Truck,Driver_1636,23,4.57,Mumbai,Available
1637,Nippon Express,Cargo Van,Driver_1637,17,4.99,London,Busy
1638,Kuehne + Nagel,Air Freight,Driver_1638,13,3.71,Singapore,Busy
1639,SF Express,Air Freight,Driver_1639,22,3.47,Dubai,Offline
1640,Blue Dart Express,Air Freight,Driver_1640,19,3.33,Mumbai,Available
1641,UPS Logistics,Truck,Driver_1641,1,4.84,Sydney,Available
1642,DHL Express,Air Freight,Driver_1642,17,4.72,Mumbai,Busy
1643,Maersk Logistics,Truck,Driver_1643,3,3.44,Mumbai,Busy
1644,DB Schenker,Truck,Driver_1644,16,4.87,Singapore,Offline
1645,XPO Logistics,Air Freight,Driver_1645,7,3.78,New York,Busy
1646,C.H. Robinson,Ship,Driver_1646,16,4.21,New York,Offline
1647,Nippon Express,Air Freight,Driver_1647,12,4.98,Sydney,Offline
1648,Kuehne + Nagel,Truck,Driver_1648,8,4.76,Berlin,Available
1649,SF Express,Cargo Van,Driver_1649,3,4.26,Sydney,Available
1650,Blue Dart Express,Cargo Van,Driver_1650,1,3.03,Dubai,Busy
1651,UPS Logistics,Air Freight,Driver_1651,2,4.12,Dubai,Busy
1652,DHL Express,Truck,Driver_1652,21,4.66,Berlin,Available
1653,Maersk Logistics,Air Freight,Driver_1653,5,3.3,London,Offline
1654,DB Schenker,Ship,Driver_1654,20,4.32,Toronto,Busy
1655,XPO Logistics,Air Freight,Driver_1655,17,4.86,Mumbai,Available
1656,C.H. Robinson,Truck,Driver_1656,13,4.52,London,Available
1657,Nippon Express,Truck,Driver_1657,23,4.33,New York,Available
1658,Kuehne + Nagel,Truck,Driver_1658,20,3.66,Dubai,Available
1659,SF Express,Ship,Driver_1659,22,3.53,Berlin,Offline
1660,Blue Dart Express,Cargo Van,Driver_1660,18,3.96,Berlin,Busy
1661,UPS Logistics,Ship,Driver_1661,20,3.27,Toronto,Busy
1662,DHL Express,Cargo Van,Driver_1662,15,4.39,London,Available
1663,Maersk Logistics,Cargo Van,Driver_1663,23,4.26,Dubai,Available
1664,DB Schenker,Air Freight,Driver_1664,4,4.56,London,Busy
1665,XPO Logistics,Truck,Driver_1665,17,4.41,Berlin,Offline
1666,C.H. Robinson,Air Freight,Driver_1666,19,4.38,Dubai,Offline
1667,Nippon Express,Ship,Driver_1667,5,4.25,Berlin,Busy
1668,Kuehne + Nagel,Air Freight,Driver_1668,17,3.13,Berlin,Available
1669,SF Express,Air Freight,Driver_1669,5,4.8,Singapore,Busy
1670,Blue Dart Express,Truck,Driver_1670,12,4.25,London,Available
1671,UPS Logistics,Cargo Van,Driver_1671,4,4.98,London,Busy
1672,DHL Express,Cargo Van,Driver_1672,18,4.5,Sydney,Busy
1673,Maersk Logistics,Air Freight,Driver_1673,1,3.78,New York,Offline
1674,DB Schenker,Cargo Van,Driver_1674,16,3.07,Toronto,Available
1675,XPO Logistics,Air Freight,Driver_1675,22,3.7,Mumbai,Offline
1676,C.H. Robinson,Cargo Van,Driver_1676,21,3.77,Dubai,Offline
1677,Nippon Express,Cargo Van,Driver_1677,6,4.96,Dubai,Offline
1678,Kuehne + Nagel,Air Freight,Driver_1678,2,3.57,Singapore,Offline
1679,SF Express,Cargo Van,Driver_1679,22,4.57,Dubai,Available
1680,Blue Dart Express,Truck,Driver_1680,16,3.51,Sydney,Offline
1681,UPS Logistics,Ship,Driver_1681,22,4.19,Dubai,Available
1682,DHL Express,Air Freight,Driver_1682,14,3.94,Berlin,Offline
1683,Maersk Logistics,Truck,Driver_1683,20,3.81,Mumbai,Available
1684,DB Schenker,Cargo Van,Driver_1684,18,4.67,Berlin,Available
1685,XPO Logistics,Ship,Driver_1685,8,4.04,Berlin,Offline
1686,C.H. Robinson,Air Freight,Driver_1686,10,3.73,Mumbai,Busy
1687,Nippon Express,Air Freight,Driver_1687,14,3.49,London,Offline
1688,Kuehne + Nagel,Ship,Driver_1688,7,4.73,Singapore,Busy
1689,SF Express,Air Freight,Driver_1689,24,4.56,Sydney,Available
1690,Blue Dart Express,Ship,Driver_1690,18,4.63,New York,Available
1691,UPS Logistics,Ship,Driver_1691,12,3.2,Sydney,Available
1692,DHL Express,Ship,Driver_1692,14,3.18,London,Busy
1693,Maersk Logistics,Cargo Van,Driver_1693,6,4.59,Singapore,Available
1694,DB Schenker,Ship,Driver_1694,19,3.68,Singapore,Busy
1695,XPO Logistics,Ship,Driver_1695,17,3.22,Dubai,Offline
1696,C.H. Robinson,Air Freight,Driver_1696,21,3.96,New York,Available
1697,Nippon Express,Air Freight,Driver_1697,14,4.57,Berlin,Available
1698,Kuehne + Nagel,Cargo Van,Driver_1698,17,4.15,Berlin,Busy
1699,SF Express,Cargo Van,Driver_1699,17,4.34,Berlin,Busy
1700,Blue Dart Express,Truck,Driver_1700,13,3.88,London,Offline
1701,UPS Logistics,Cargo Van,Driver_1701,19,3.68,London,Offline
1702,DHL Express,Cargo Van,Driver_1702,15,4.68,Mumbai,Offline
1703,Maersk Logistics,Cargo Van,Driver_1703,10,3.47,New York,Offline
1704,DB Schenker,Truck,Driver_1704,24,3.63,London,Busy
1705,XPO Logistics,Air Freight,Driver_1705,21,3.82,New York,Busy
1706,C.H. Robinson,Truck,Driver_1706,16,4.75,Singapore,Offline
1707,Nippon Express,Ship,Driver_1707,18,3.83,Berlin,Available
1708,Kuehne + Nagel,Truck,Driver_1708,11,4.72,London,Busy
1709,SF Express,Cargo Van,Driver_1709,21,4.94,Berlin,Offline
1710,Blue Dart Express,Cargo Van,Driver_1710,22,4.01,Mumbai,Available
1711,UPS Logistics,Ship,Driver_1711,13,3.4,Toronto,Busy
1712,DHL Express,Air Freight,Driver_1712,2,4.07,Mumbai,Offline
1713,Maersk Logistics,Air Freight,Driver_1713,12,4.89,Mumbai,Busy
1714,DB Schenker,Ship,Driver_1714,16,4.26,Toronto,Offline
1715,XPO Logistics,Cargo Van,Driver_1715,7,4.08,Singapore,Busy
1716,C.H. Robinson,Cargo Van,Driver_1716,16,4.61,Singapore,Offline
1717,Nippon Express,Cargo Van,Driver_1717,13,4.54,Toronto,Offline
1718,Kuehne + Nagel,Truck,Driver_1718,4,4.39,Sydney,Available
1719,SF Express,Cargo Van,Driver_1719,16,3.54,Sydney,Available
1720,Blue Dart Express,Air Freight,Driver_1720,21,4.39,Toronto,Available
1721,UPS Logistics,Air Freight,Driver_1721,10,4.93,New York,Available
1722,DHL Express,Air Freight,Driver_1722,1,4.34,Sydney,Offline
1723,Maersk Logistics,Air Freight,Driver_1723,3,4.33,Berlin,Available
1724,DB Schenker,Ship,Driver_1724,16,4.14,Singapore,Available
1725,XPO Logistics,Truck,Driver_1725,3,4.26,Sydney,Available
1726,C.H. Robinson,Air Freight,Driver_1726,17,3.31,Singapore,Offline
1727,Nippon Express,Ship,Driver_1727,18,3.95,Berlin,Busy
1728,Kuehne + Nagel,Ship,Driver_1728,8,4.57,Berlin,Available
1729,SF Express,Air Freight,Driver_1729,9,3.87,New York,Busy
1730,Blue Dart Express,Truck,Driver_1730,14,4.27,Toronto,Busy
1731,UPS Logistics,Truck,Driver_1731,6,3.32,Mumbai,Offline
1732,DHL Express,Cargo Van,Driver_1732,18,4.11,Dubai,Busy
1733,Maersk Logistics,Truck,Driver_1733,24,4.17,New York,Offline
1734,DB Schenker,Air Freight,Driver_1734,8,4.57,Dubai,Offline
1735,XPO Logistics,Truck,Driver_1735,17,4.01,Dubai,Busy
1736,C.H. Robinson,Cargo Van,Driver_1736,13,4.82,London,Busy
1737,Nippon Express,Air Freight,Driver_1737,17,3.65,New York,Available
1738,Kuehne + Nagel,Air Freight,Driver_1738,18,4.8,Berlin,Available
1739,SF Express,Air Freight,Driver_1739,13,3.54,Singapore,Available
1740,Blue Dart Express,Ship,Driver_1740,21,4.04,Mumbai,Available
1741,UPS Logistics,Air Freight,Driver_1741,20,4.63,New York,Busy
1742,DHL Express,Ship,Driver_1742,5,3.86,Toronto,Offline
1743,Maersk Logistics,Truck,Driver_1743,14,3.62,London,Available
1744,DB Schenker,Air Freight,Driver_1744,14,4.7,Mumbai,Offline
1745,XPO Logistics,Air Freight,Driver_1745,4,3.92,Dubai,Available
1746,C.H. Robinson,Ship,Driver_1746,1,4.47,Berlin,Offline
1747,Nippon Express,Ship,Driver_1747,18,3.03,London,Offline
1748,Kuehne + Nagel,Air Freight,Driver_1748,3,3.29,Toronto,Available
1749,SF Express,Air Freight,Driver_1749,9,3.53,Sydney,Busy
1750,Blue Dart Express,Cargo Van,Driver_1750,12,4.18,Sydney,Available
1751,UPS Logistics,Cargo Van,Driver_1751,9,3.55,Toronto,Offline
1752,DHL Express,Ship,Driver_1752,18,3.63,Mumbai,Available
1753,Maersk Logistics,Ship,Driver_1753,23,4.6,New York,Available
1754,DB Schenker,Ship,Driver_1754,11,4.31,Singapore,Busy
1755,XPO Logistics,Air Freight,Driver_1755,7,4.67,Dubai,Available
1756,C.H. Robinson,Ship,Driver_1756,19,3.53,Toronto,Busy
1757,Nippon Express,Cargo Van,Driver_1757,18,3.5,Toronto,Available
1758,Kuehne + Nagel,Air Freight,Driver_1758,9,3.47,Mumbai,Available
1759,SF Express,Truck,Driver_1759,8,3.8,Mumbai,Available
1760,Blue Dart Express,Air Freight,Driver_1760,18,3.53,Toronto,Available
1761,UPS Logistics,Air Freight,Driver_1761,14,3.04,Sydney,Available
1762,DHL Express,Cargo Van,Driver_1762,15,3.31,New York,Busy
1763,Maersk Logistics,Truck,Driver_1763,22,4.28,Dubai,Busy
1764,DB Schenker,Ship,Driver_1764,3,4.76,New York,Offline
1765,XPO Logistics,Air Freight,Driver_1765,7,3.17,Toronto,Available
1766,C.H. Robinson,Truck,Driver_1766,10,3.77,Singapore,Offline
1767,Nippon Express,Air Freight,Driver_1767,24,3.27,Berlin,Available
1768,Kuehne + Nagel,Ship,Driver_1768,17,4.96,Singapore,Busy
1769,SF Express,Cargo Van,Driver_1769,19,3.26,Sydney,Offline
1770,Blue Dart Express,Truck,Driver_1770,18,3.65,Sydney,Busy
1771,UPS Logistics,Ship,Driver_1771,15,3.66,Toronto,Available
1772,DHL Express,Truck,Driver_1772,21,3.16,Mumbai,Offline
1773,Maersk Logistics,Cargo Van,Driver_1773,23,4.98,Berlin,Available
1774,DB Schenker,Air Freight,Driver_1774,17,4.64,New York,Busy
1775,XPO Logistics,Air Freight,Driver_1775,24,3.32,New York,Available
1776,C.H. Robinson,Cargo Van,Driver_1776,18,4.7,Toronto,Busy
1777,Nippon Express,Air Freight,Driver_1777,3,3.04,Berlin,Available
1778,Kuehne + Nagel,Cargo Van,Driver_1778,9,3.68,Toronto,Busy
1779,SF Express,Cargo Van,Driver_1779,13,4.73,New York,Available
1780,Blue Dart Express,Ship,Driver_1780,13,4.13,Sydney,Busy
1781,UPS Logistics,Cargo Van,Driver_1781,6,4.86,London,Offline
1782,DHL Express,Ship,Driver_1782,14,3.94,Mumbai,Available
1783,Maersk Logistics,Cargo Van,Driver_1783,16,4.52,London,Available
1784,DB Schenker,Ship,Driver_1784,12,3.85,Mumbai,Busy
1785,XPO Logistics,Cargo Van,Driver_1785,2,3.04,London,Offline
1786,C.H. Robinson,Ship,Driver_1786,18,3.48,London,Busy
1787,Nippon Express,Cargo Van,Driver_1787,23,3.98,Dubai,Busy
1788,Kuehne + Nagel,Air Freight,Driver_1788,23,4.44,Mumbai,Offline
1789,SF Express,Air Freight,Driver_1789,17,4.38,Mumbai,Offline
1790,Blue Dart Express,Truck,Driver_1790,7,4.99,Mumbai,Busy
1791,UPS Logistics,Ship,Driver_1791,4,4.29,New York,Available
1792,DHL Express,Ship,Driver_1792,14,4.04,Toronto,Offline
1793,Maersk Logistics,Ship,Driver_1793,16,3.5,New York,Offline
1794,DB Schenker,Air Freight,Driver_1794,14,3.22,Sydney,Busy
1795,XPO Logistics,Ship,Driver_1795,8,3.5,New York,Offline
1796,C.H. Robinson,Air Freight,Driver_1796,19,3.89,Dubai,Offline
1797,Nippon Express,Ship,Driver_1797,7,3.22,New York,Busy
1798,Kuehne + Nagel,Truck,Driver_1798,23,3.15,New York,Available
1799,SF Express,Truck,Driver_1799,1,4.64,Toronto,Offline
1800,Blue Dart Express,Truck,Driver_1800,18,4.63,Berlin,Offline
1801,UPS Logistics,Truck,Driver_1801,23,3.46,London,Offline
1802,DHL Express,Air Freight,Driver_1802,11,3.82,London,Available
1803,Maersk Logistics,Truck,Driver_1803,20,4.09,Singapore,Available
1804,DB Schenker,Ship,Driver_1804,10,4.62,Mumbai,Offline
1805,XPO Logistics,Ship,Driver_1805,22,4.95,London,Offline
1806,C.H. Robinson,Truck,Driver_1806,20,3.73,Sydney,Busy
1807,Nippon Express,Truck,Driver_1807,1,4.27,Sydney,Busy
1808,Kuehne + Nagel,Ship,Driver_1808,6,3.05,Mumbai,Busy
1809,SF Express,Cargo Van,Driver_1809,24,3.26,Sydney,Offline
1810,Blue Dart Express,Cargo Van,Driver_1810,11,3.86,Sydney,Offline
1811,UPS Logistics,Air Freight,Driver_1811,10,3.64,Toronto,Available
1812,DHL Express,Air Freight,Driver_1812,3,3.08,Dubai,Available
1813,Maersk Logistics,Truck,Driver_1813,3,4.84,Toronto,Offline
1814,DB Schenker,Truck,Driver_1814,7,4.35,New York,Offline
1815,XPO Logistics,Cargo Van,Driver_1815,22,3.98,Toronto,Available
1816,C.H. Robinson,Truck,Driver_1816,5,4.28,New York,Offline
1817,Nippon Express,Ship,Driver_1817,8,4.07,New York,Available
1818,Kuehne + Nagel,Air Freight,Driver_1818,18,3.06,London,Offline
1819,SF Express,Ship,Driver_1819,13,3.0,London,Offline
1820,Blue Dart Express,Ship,Driver_1820,24,4.59,Sydney,Offline
1821,UPS Logistics,Air Freight,Driver_1821,10,3.43,London,Busy
1822,DHL Express,Ship,Driver_1822,13,3.17,Dubai,Available
1823,Maersk Logistics,Cargo Van,Driver_1823,14,4.34,Berlin,Busy
1824,DB Schenker,Cargo Van,Driver_1824,3,4.27,New York,Busy
1825,XPO Logistics,Cargo Van,Driver_1825,7,4.37,Mumbai,Offline
1826,C.H. Robinson,Air Freight,Driver_1826,11,3.57,Dubai,Available
1827,Nippon Express,Truck,Driver_1827,13,3.91,Mumbai,Busy
1828,Kuehne + Nagel,Truck,Driver_1828,17,4.5,New York,Busy
1829,SF Express,Air Freight,Driver_1829,22,3.18,Toronto,Busy
1830,Blue Dart Express,Ship,Driver_1830,21,3.23,Singapore,Busy
1831,UPS Logistics,Ship,Driver_1831,8,3.88,New York,Busy
1832,DHL Express,Truck,Driver_1832,3,3.88,Dubai,Offline
1833,Maersk Logistics,Cargo Van,Driver_1833,4,4.91,Toronto,Busy
1834,DB Schenker,Cargo Van,Driver_1834,17,4.15,Dubai,Available
1835,XPO Logistics,Truck,Driver_1835,14,4.09,New York,Available
1836,C.H. Robinson,Truck,Driver_1836,24,3.71,London,Available
1837,Nippon Express,Cargo Van,Driver_1837,2,4.4,London,Offline
1838,Kuehne + Nagel,Air Freight,Driver_1838,8,4.28,Singapore,Offline
1839,SF Express,Ship,Driver_1839,13,3.99,Berlin,Available
1840,Blue Dart Express,Truck,Driver_1840,14,4.32,New York,Available
1841,UPS Logistics,Air Freight,Driver_1841,5,4.42,Mumbai,Busy
1842,DHL Express,Cargo Van,Driver_1842,23,4.7,Toronto,Available
1843,Maersk Logistics,Truck,Driver_1843,12,4.0,Dubai,Available
1844,DB Schenker,Ship,Driver_1844,24,4.35,Toronto,Busy
1845,XPO Logistics,Truck,Driver_1845,10,3.13,Berlin,Available
1846,C.H. Robinson,Cargo Van,Driver_1846,8,4.72,London,Offline
1847,Nippon Express,Truck,Driver_1847,3,4.41,Singapore,Available
1848,Kuehne + Nagel,Ship,Driver_1848,12,3.17,Dubai,Offline
1849,SF Express,Truck,Driver_1849,21,4.57,Dubai,Available
1850,Blue Dart Express,Cargo Van,Driver_1850,6,3.38,Toronto,Busy
1851,UPS Logistics,Truck,Driver_1851,3,3.9,Berlin,Available
1852,DHL Express,Cargo Van,Driver_1852,17,3.43,Singapore,Offline
1853,Maersk Logistics,Truck,Driver_1853,5,4.97,London,Offline
1854,DB Schenker,Air Freight,Driver_1854,23,3.29,New York,Offline
1855,XPO Logistics,Ship,Driver_1855,4,3.13,Dubai,Busy
1856,C.H. Robinson,Air Freight,Driver_1856,16,3.84,New York,Available
1857,Nippon Express,Air Freight,Driver_1857,4,3.67,Toronto,Busy
1858,Kuehne + Nagel,Ship,Driver_1858,5,3.98,Sydney,Available
1859,SF Express,Air Freight,Driver_1859,9,4.84,London,Offline
1860,Blue Dart Express,Truck,Driver_1860,16,4.85,Toronto,Available
1861,UPS Logistics,Air Freight,Driver_1861,23,3.23,Toronto,Available
1862,DHL Express,Air Freight,Driver_1862,11,4.55,Mumbai,Available
1863,Maersk Logistics,Truck,Driver_1863,20,4.19,New York,Busy
1864,DB Schenker,Air Freight,Driver_1864,15,3.96,London,Offline
1865,XPO Logistics,Cargo Van,Driver_1865,23,4.8,Sydney,Available
1866,C.H. Robinson,Truck,Driver_1866,17,3.17,Dubai,Busy
1867,Nippon Express,Cargo Van,Driver_1867,14,4.48,Sydney,Busy
1868,Kuehne + Nagel,Cargo Van,Driver_1868,4,4.46,Sydney,Busy
1869,SF Express,Air Freight,Driver_1869,11,3.87,London,Offline
1870,Blue Dart Express,Cargo Van,Driver_1870,8,4.61,New York,Offline
1871,UPS Logistics,Truck,Driver_1871,13,3.84,Sydney,Available
1872,DHL Express,Ship,Driver_1872,6,4.5,Toronto,Available
1873,Maersk Logistics,Air Freight,Driver_1873,21,3.08,London,Offline
1874,DB Schenker,Cargo Van,Driver_1874,11,3.61,New York,Busy
1875,XPO Logistics,Air Freight,Driver_1875,11,4.73,London,Offline
1876,C.H. Robinson,Cargo Van,Driver_1876,17,3.45,London,Offline
1877,Nippon Express,Ship,Driver_1877,9,4.54,Sydney,Available
1878,Kuehne + Nagel,Ship,Driver_1878,4,3.09,Singapore,Available
1879,SF Express,Ship,Driver_1879,6,4.21,London,Available
1880,Blue Dart Express,Ship,Driver_1880,19,3.36,Berlin,Offline
1881,UPS Logistics,Ship,Driver_1881,15,4.49,London,Offline
1882,DHL Express,Air Freight,Driver_1882,2,3.74,Dubai,Offline
1883,Maersk Logistics,Ship,Driver_1883,17,3.3,Sydney,Available
1884,DB Schenker,Truck,Driver_1884,5,3.63,Dubai,Available
1885,XPO Logistics,Ship,Driver_1885,11,4.93,Berlin,Busy
1886,C.H. Robinson,Cargo Van,Driver_1886,19,4.35,New York,Available
1887,Nippon Express,Truck,Driver_1887,13,3.96,Singapore,Available
1888,Kuehne + Nagel,Ship,Driver_1888,12,3.07,Toronto,Offline
1889,SF Express,Air Freight,Driver_1889,4,3.11,Berlin,Offline
1890,Blue Dart Express,Ship,Driver_1890,14,4.53,Mumbai,Available
1891,UPS Logistics,Cargo Van,Driver_1891,14,4.25,Dubai,Busy
1892,DHL Express,Ship,Driver_1892,6,4.94,Sydney,Available
1893,Maersk Logistics,Truck,Driver_1893,23,4.32,New York,Busy
1894,DB Schenker,Cargo Van,Driver_1894,1,4.41,Mumbai,Available
1895,XPO Logistics,Truck,Driver_1895,17,4.38,London,Offline
1896,C.H. Robinson,Ship,Driver_1896,7,4.41,Berlin,Available
1897,Nippon Express,Air Freight,Driver_1897,5,3.8,Toronto,Offline
1898,Kuehne + Nagel,Ship,Driver_1898,11,4.38,Sydney,Offline
1899,SF Express,Air Freight,Driver_1899,22,3.15,London,Busy
1900,Blue Dart Express,Cargo Van,Driver_1900,7,3.36,London,Available
1901,UPS Logistics,Truck,Driver_1901,20,3.13,Mumbai,Busy
1902,DHL Express,Truck,Driver_1902,24,4.16,Sydney,Available
1903,Maersk Logistics,Truck,Driver_1903,17,4.02,New York,Available
1904,DB Schenker,Truck,Driver_1904,1,3.6,Sydney,Busy
1905,XPO Logistics,Air Freight,Driver_1905,22,3.82,Berlin,Busy
1906,C.H. Robinson,Truck,Driver_1906,16,3.37,Singapore,Available
1907,Nippon Express,Air Freight,Driver_1907,22,4.48,Singapore,Busy
1908,Kuehne + Nagel,Air Freight,Driver_1908,22,4.39,Mumbai,Offline
1909,SF Express,Truck,Driver_1909,24,3.65,New York,Busy
1910,Blue Dart Express,Truck,Driver_1910,5,4.68,London,Available
1911,UPS Logistics,Air Freight,Driver_1911,22,4.05,Berlin,Available
1912,DHL Express,Air Freight,Driver_1912,8,3.75,Toronto,Busy
1913,Maersk Logistics,Ship,Driver_1913,15,4.41,Dubai,Offline
1914,DB Schenker,Cargo Van,Driver_1914,17,3.26,Dubai,Available
1915,XPO Logistics,Ship,Driver_1915,21,3.4,London,Available
1916,C.H. Robinson,Air Freight,Driver_1916,8,3.19,Dubai,Busy
1917,Nippon Express,Ship,Driver_1917,7,4.64,Toronto,Available
1918,Kuehne + Nagel,Truck,Driver_1918,5,4.19,New York,Offline
1919,SF Express,Air Freight,Driver_1919,19,3.25,Dubai,Offline
