shipment_id,order_id,warehouse_id,partner_id,route_id,shipment_status,dispatch_date,delivery_date
457,457,375,1989,2780,Cancelled,2025-05-03,2024-11-04
458,458,164,829,4503,Delayed,2024-05-05,2024-05-14
459,459,31,1051,4422,Delivered,2024-12-11,2024-03-29
460,460,126,759,3442,Cancelled,2025-02-09,2024-01-06
461,461,443,1821,2658,Delayed,2024-10-02,2025-02-19
462,462,484,393,55,Cancelled,2024-09-27,2024-07-25
463,463,222,1498,1590,Delivered,2025-04-24,2024-05-06
464,464,369,223,3992,Cancelled,2024-09-20,2025-01-20
465,465,61,1395,540,Delayed,2024-08-04,2024-01-10
466,466,228,918,1338,In Transit,2024-06-28,2025-01-31
467,467,159,55,3661,Cancelled,2024-01-15,2025-05-20
468,468,6,1504,4857,Delivered,2024-05-07,2024-02-19
469,469,226,688,291,Cancelled,2024-12-03,2024-07-16
470,470,470,1278,1097,Cancelled,2025-03-26,2024-10-04
471,471,214,43,112,Delivered,2024-09-09,2024-12-04
472,472,218,1227,3927,Delivered,2024-12-21,2025-04-02
473,473,382,776,3146,Cancelled,2025-04-07,2024-07-15
474,474,133,1626,3755,Delayed,2024-02-01,2024-03-18
475,475,102,1805,1257,Delivered,2024-03-11,2024-08-12
476,476,14,180,1573,Cancelled,2024-02-18,2025-05-06
477,477,297,1342,344,Delivered,2024-01-06,2025-03-03
478,478,470,929,4231,Cancelled,2025-01-04,2024-10-28
479,479,450,594,3140,In Transit,2024-12-05,2024-11-27
480,480,359,851,1721,Delayed,2024-06-26,2025-04-15
481,481,441,1030,1636,Delivered,2024-03-09,2025-01-30
482,482,99,1791,2067,Delayed,2025-03-23,2024-09-19
483,483,251,1561,1967,Delayed,2024-02-01,2024-05-02
484,484,425,281,1774,In Transit,2024-03-24,2024-07-07
485,485,250,355,4290,Delayed,2024-11-14,2025-02-21
486,486,158,1637,4479,Delayed,2024-05-10,2025-01-06
487,487,240,1093,494,Cancelled,2025-05-15,2024-05-23
488,488,47,1596,4168,Cancelled,2025-02-07,2024-01-19
489,489,340,1194,4073,In Transit,2024-08-16,2024-04-21
490,490,316,1368,221,Delivered,2024-07-14,2024-05-25
491,491,144,160,1511,Delayed,2025-03-08,2025-01-22
492,492,176,1487,1053,Delayed,2024-08-29,2024-01-19
493,493,356,938,4743,Delayed,2024-12-18,2024-02-10
494,494,29,1072,2495,Cancelled,2024-09-27,2025-03-17
495,495,427,1878,4057,Cancelled,2025-02-17,2024-04-20
496,496,382,390,1439,Cancelled,2024-12-18,2024-12-22
497,497,128,1143,1461,Delivered,2025-01-02,2024-06-06
498,498,137,633,1776,Delivered,2024-03-01,2024-07-05
499,499,372,841,4924,Cancelled,2025-04-10,2025-05-20
500,500,306,1503,3458,In Transit,2024-11-13,2024-09-09
501,501,473,1966,2008,Cancelled,2024-04-01,2025-05-06
502,502,110,1699,3479,In Transit,2024-05-24,2024-09-22
503,503,271,1767,346,Cancelled,2024-04-11,2025-05-01
504,504,135,1192,4208,Delivered,2024-03-20,2024-01-16
505,505,345,68,195,Delivered,2024-04-28,2025-04-30
506,506,26,1445,4805,In Transit,2025-02-10,2025-05-02
507,507,53,1366,4543,Cancelled,2024-08-18,2025-05-22
508,508,432,1867,2142,Cancelled,2024-01-08,2024-11-04
509,509,157,323,3597,In Transit,2024-12-23,2024-10-25
510,510,436,1259,1293,Cancelled,2024-11-08,2024-09-04
511,511,205,525,1884,Cancelled,2025-03-09,2024-03-07
512,512,466,585,442,In Transit,2024-06-03,2024-10-02
513,513,88,1946,1682,Cancelled,2024-09-07,2024-03-25
514,514,64,1492,4952,In Transit,2024-03-06,2024-08-14
515,515,69,1852,3231,Delivered,2024-11-06,2024-12-03
516,516,278,1343,3543,Delivered,2024-02-18,2024-07-26
517,517,153,1430,912,Delivered,2024-01-21,2025-04-14
518,518,117,1532,4275,Cancelled,2024-11-10,2024-03-20
519,519,270,1764,469,In Transit,2024-06-20,2024-08-04
520,520,231,57,971,Cancelled,2024-12-19,2024-04-21
521,521,463,1688,699,Delivered,2024-11-17,2024-01-24
522,522,373,1569,2219,Delayed,2024-03-28,2025-01-08
523,523,379,1654,785,Delivered,2024-07-16,2024-06-16
524,524,299,1715,42,Delivered,2024-03-11,2025-04-15
525,525,74,154,1822,Delivered,2024-08-22,2025-06-02
526,526,123,108,3855,In Transit,2024-06-11,2024-11-03
527,527,5,1829,4386,Delayed,2024-05-04,2025-02-25
528,528,263,1180,4490,In Transit,2024-05-20,2024-07-08
529,529,206,1871,1847,Delivered,2024-03-24,2024-07-23
530,530,173,1672,2389,Delivered,2025-02-17,2024-08-13
531,531,430,1517,3347,Cancelled,2024-09-07,2024-07-28
532,532,346,1281,4291,Delivered,2025-02-12,2025-06-01
533,533,318,904,1399,Delayed,2024-11-11,2024-09-05
534,534,83,866,4290,In Transit,2024-08-08,2024-02-01
535,535,157,1971,3516,In Transit,2024-07-28,2024-08-14
536,536,216,1124,707,Cancelled,2025-01-23,2024-06-09
537,537,410,1160,4951,Delayed,2024-06-17,2025-01-31
538,538,447,356,4522,Cancelled,2024-12-19,2025-04-02
539,539,363,1159,4990,Cancelled,2024-01-16,2025-02-07
540,540,61,948,769,In Transit,2024-01-30,2024-12-27
541,541,386,1484,605,In Transit,2024-10-23,2025-01-09
542,542,270,1112,3604,In Transit,2024-08-03,2024-09-18
543,543,66,1438,1753,Delivered,2024-11-06,2024-07-18
544,544,390,932,4012,Cancelled,2025-01-15,2025-03-02
545,545,300,1042,269,Delayed,2024-03-27,2024-10-15
546,546,200,231,3450,Cancelled,2024-11-17,2024-01-10
547,547,395,1710,3032,In Transit,2024-12-22,2024-07-09
548,548,331,355,4759,Delayed,2024-01-05,2024-09-16
549,549,341,660,3485,Delivered,2025-03-15,2024-10-05
550,550,19,821,284,Cancelled,2024-09-03,2024-10-24
551,551,478,551,289,Delivered,2024-11-29,2024-12-07
552,552,363,678,3537,Delayed,2024-06-13,2024-08-02
553,553,23,818,3086,Delivered,2024-07-04,2024-07-12
554,554,16,73,2651,Delivered,2024-09-10,2025-04-30
555,555,415,109,4352,In Transit,2024-08-11,2025-06-02
556,556,163,1416,2336,Cancelled,2024-12-29,2025-04-15
557,557,406,770,4426,Delivered,2024-01-16,2025-03-22
558,558,273,653,4921,Delayed,2024-05-30,2025-04-21
559,559,213,880,1615,In Transit,2024-03-22,2024-01-07
560,560,41,325,3262,Delivered,2024-04-03,2025-03-17
561,561,64,620,1977,Cancelled,2025-04-29,2024-05-30
562,562,368,1929,4660,In Transit,2025-02-08,2024-10-13
563,563,457,681,4964,In Transit,2024-07-01,2025-03-21
564,564,291,141,1529,Delivered,2024-07-27,2024-07-14
565,565,184,581,641,Delivered,2024-09-01,2024-01-03
566,566,15,1511,4796,Delivered,2024-06-30,2024-07-07
567,567,399,814,2240,Delivered,2024-08-02,2024-05-29
568,568,150,514,2994,In Transit,2024-01-06,2025-06-01
569,569,379,904,1858,Delayed,2024-07-10,2024-10-07
570,570,348,1173,1289,Cancelled,2024-01-02,2025-04-21
571,571,178,213,4909,Delivered,2024-05-18,2025-03-16
572,572,68,664,3441,Delayed,2024-10-11,2024-04-11
573,573,96,567,1227,Delayed,2024-10-05,2024-05-22
574,574,141,575,4331,In Transit,2024-01-05,2024-02-09
575,575,75,1487,576,In Transit,2024-09-14,2024-10-22
576,576,259,342,1612,Cancelled,2025-03-28,2024-09-10
577,577,405,368,1148,In Transit,2024-09-21,2024-12-15
578,578,186,1722,1648,Delayed,2024-11-25,2025-05-30
579,579,165,1782,358,In Transit,2024-02-06,2024-06-04
580,580,12,862,3236,Delivered,2025-04-17,2024-06-04
581,581,500,712,2641,Cancelled,2024-05-09,2025-01-11
582,582,149,1215,3990,Delivered,2025-04-30,2024-06-25
583,583,86,40,1453,Delayed,2025-05-02,2024-08-18
584,584,474,551,3001,Delivered,2024-07-07,2024-07-30
585,585,139,1613,3224,Delayed,2024-05-01,2025-04-19
586,586,214,1749,1135,In Transit,2024-11-05,2024-06-18
587,587,2,485,1922,Delivered,2024-10-27,2024-09-04
588,588,404,432,1160,Delivered,2024-10-10,2024-07-26
589,589,213,1320,628,Delivered,2024-05-15,2024-12-23
590,590,32,1085,4036,Delivered,2024-06-30,2024-12-20
591,591,398,1295,3114,In Transit,2024-10-10,2025-05-16
592,592,319,1318,2559,Cancelled,2025-03-02,2024-06-21
593,593,35,953,2240,Delivered,2024-04-30,2025-05-24
594,594,20,119,1226,Delivered,2024-07-14,2025-04-10
595,595,204,937,2606,Delayed,2025-03-03,2024-05-12
596,596,236,1158,4968,Delayed,2024-05-28,2024-09-02
597,597,27,856,3397,Cancelled,2024-08-12,2025-03-14
598,598,184,477,1103,Delayed,2024-10-06,2024-10-22
599,599,52,1984,4098,Cancelled,2024-05-11,2024-12-04
600,600,54,598,682,Delivered,2025-01-01,2024-05-19
601,601,222,963,1287,Cancelled,2024-05-26,2024-03-07
602,602,169,1765,1415,Cancelled,2024-09-02,2024-09-17
603,603,211,424,4696,In Transit,2024-06-12,2024-06-01
604,604,476,1636,586,Delayed,2024-02-03,2024-03-15
605,605,103,548,4769,Cancelled,2025-04-06,2025-01-14
606,606,106,613,907,Delayed,2025-04-19,2024-05-10
607,607,343,372,3551,Delivered,2024-12-10,2024-09-28
608,608,246,1757,1448,In Transit,2024-04-15,2025-05-12
609,609,338,695,1490,In Transit,2024-03-25,2024-04-15
610,610,44,272,3608,In Transit,2024-02-24,2024-04-17
611,611,52,782,1624,Delayed,2025-04-25,2024-06-09
612,612,364,788,1291,Cancelled,2025-02-19,2024-12-15
613,613,366,1432,1573,Cancelled,2024-08-13,2024-01-04
614,614,177,262,4587,Delayed,2024-01-28,2024-02-19
615,615,335,125,4,In Transit,2024-12-13,2024-12-18
616,616,275,835,1311,Delivered,2024-09-04,2024-12-25
617,617,484,1880,111,Cancelled,2024-04-23,2025-04-15
618,618,227,1905,195,In Transit,2024-10-02,2025-01-09
619,619,353,1145,4110,In Transit,2024-09-22,2024-07-29
620,620,67,1752,1327,In Transit,2024-12-21,2025-01-24
621,621,307,1782,2848,Delayed,2024-02-07,2024-07-16
622,622,21,254,3800,In Transit,2025-02-28,2025-05-30
623,623,355,627,2082,Cancelled,2024-08-10,2024-03-05
624,624,189,1147,560,In Transit,2024-06-13,2024-04-03
625,625,54,466,1490,Delayed,2024-11-05,2025-03-05
626,626,473,1292,260,Cancelled,2024-05-15,2024-10-15
627,627,231,1360,4044,Delayed,2024-01-01,2024-04-01
628,628,401,807,3577,Delivered,2025-01-15,2024-09-26
629,629,285,1990,3387,In Transit,2024-03-18,2025-04-04
630,630,427,183,3189,Delayed,2024-04-11,2024-11-07
631,631,283,225,3243,In Transit,2024-10-03,2024-12-01
632,632,484,1254,4205,Delivered,2024-09-22,2024-06-05
633,633,2,1755,1643,Cancelled,2024-10-14,2025-04-20
634,634,210,1208,4203,Delayed,2025-02-26,2024-10-28
635,635,153,291,4967,Delayed,2024-05-25,2024-12-21
636,636,129,619,2944,Cancelled,2024-04-08,2024-09-12
637,637,407,653,3127,Delivered,2024-12-19,2024-03-08
638,638,129,1025,3918,In Transit,2024-02-29,2025-04-23
639,639,77,191,3113,Cancelled,2024-08-08,2024-09-09
640,640,280,773,399,In Transit,2024-10-11,2024-12-03
641,641,199,599,930,In Transit,2024-05-24,2024-03-03
642,642,285,346,1786,Delayed,2024-01-19,2024-11-25
643,643,335,1579,4541,Delivered,2024-11-28,2025-03-18
644,644,401,176,1150,Cancelled,2024-08-16,2024-06-23
645,645,181,1137,1152,Cancelled,2024-05-05,2025-01-08
646,646,461,112,1949,Delivered,2024-02-21,2024-05-16
647,647,61,1387,3716,Cancelled,2024-06-03,2024-02-04
648,648,345,195,2358,Cancelled,2024-11-03,2025-05-22
649,649,408,1516,3675,In Transit,2024-06-30,2024-09-12
650,650,31,1117,3535,Delayed,2025-01-23,2024-10-16
651,651,81,619,3732,Cancelled,2024-03-05,2024-03-23
652,652,469,1310,2595,Delayed,2024-05-02,2025-04-10
653,653,222,813,2134,In Transit,2025-01-11,2024-08-08
654,654,12,1701,4285,Cancelled,2024-11-06,2024-02-19
655,655,260,1294,1487,In Transit,2024-05-27,2024-05-22
656,656,363,239,1928,Cancelled,2024-08-24,2024-10-27
657,657,369,258,1947,Delayed,2024-12-18,2024-04-19
658,658,395,591,1042,Delayed,2024-08-13,2024-09-24
659,659,7,1915,3089,Cancelled,2025-01-31,2024-03-27
660,660,225,1914,662,Delayed,2024-11-04,2024-09-11
661,661,279,1140,1210,In Transit,2025-03-29,2025-05-13
662,662,349,902,2223,In Transit,2024-05-14,2025-05-28
663,663,495,233,2913,Delivered,2024-11-26,2025-05-03
664,664,118,1904,3930,Delayed,2025-01-10,2024-12-21
665,665,219,1240,3337,Cancelled,2024-08-15,2025-05-04
666,666,186,1241,3431,In Transit,2024-12-23,2024-07-05
667,667,48,932,3983,Cancelled,2024-04-14,2024-11-11
668,668,120,113,1027,Cancelled,2025-03-03,2024-06-12
669,669,404,511,921,In Transit,2025-02-28,2024-03-20
670,670,28,538,1914,Delayed,2025-03-24,2024-06-21
671,671,234,613,3694,Delayed,2024-11-03,2024-02-24
672,672,366,624,1128,Delayed,2024-08-04,2024-09-18
673,673,131,85,2916,Delivered,2025-03-08,2024-12-26
674,674,169,865,3902,In Transit,2025-03-14,2025-03-17
675,675,21,143,1636,In Transit,2024-07-06,2024-04-18
676,676,493,144,590,Delayed,2024-03-06,2025-02-06
677,677,160,508,310,In Transit,2024-07-13,2024-04-15
678,678,191,825,4677,Cancelled,2024-02-12,2025-02-24
679,679,208,1670,2594,Delivered,2024-01-03,2024-04-01
680,680,395,809,1504,Delivered,2025-03-29,2024-09-12
681,681,467,688,3875,In Transit,2024-03-17,2025-05-19
682,682,341,42,1701,In Transit,2024-10-19,2024-08-17
683,683,262,1860,1163,Cancelled,2024-05-15,2024-01-20
684,684,436,1307,709,Delayed,2025-04-25,2025-04-28
685,685,166,776,2014,In Transit,2024-05-16,2025-04-08
686,686,17,1165,4776,Delivered,2024-06-28,2025-03-15
687,687,33,1112,81,Delayed,2024-04-14,2024-06-18
688,688,423,910,741,In Transit,2024-12-12,2025-04-12
689,689,472,1594,4027,In Transit,2024-04-07,2025-01-16
690,690,315,635,2400,Cancelled,2025-03-04,2025-06-02
691,691,320,1756,363,Delivered,2024-07-10,2024-02-11
692,692,132,1384,2920,In Transit,2024-09-22,2025-03-15
693,693,470,1305,1774,Delayed,2024-08-14,2024-11-05
694,694,315,136,948,In Transit,2024-07-23,2024-07-21
695,695,431,102,4013,Cancelled,2025-04-05,2024-09-17
696,696,500,1179,4857,Cancelled,2025-04-16,2024-05-31
697,697,197,260,290,Delivered,2024-06-09,2025-03-23
698,698,54,1660,247,Cancelled,2024-04-01,2024-05-14
699,699,319,178,3639,Cancelled,2024-11-29,2024-06-19
700,700,416,238,649,Delivered,2024-08-26,2024-08-19
701,701,466,1564,1271,Delivered,2024-02-24,2024-12-18
702,702,291,853,3994,Delivered,2024-07-14,2024-01-24
703,703,178,1136,2168,In Transit,2024-06-14,2024-11-19
704,704,368,226,3568,Delivered,2025-04-30,2025-01-11
705,705,85,1421,1243,Delayed,2025-01-08,2024-05-11
706,706,6,795,3409,Delivered,2025-04-17,2025-02-28
707,707,120,1112,40,Cancelled,2025-03-22,2025-03-26
708,708,160,1682,756,Cancelled,2024-11-22,2025-02-16
709,709,446,1560,588,In Transit,2025-01-01,2024-08-15
710,710,400,753,4185,Delivered,2024-03-11,2024-07-01
711,711,336,176,4293,Delivered,2025-03-30,2024-04-04
712,712,492,622,1601,Delayed,2024-02-18,2025-05-08
713,713,254,1796,4505,In Transit,2025-04-20,2025-06-02
714,714,287,1226,550,In Transit,2024-01-06,2024-12-13
715,715,31,1386,2939,Delivered,2024-08-29,2024-03-24
716,716,11,228,2248,Delayed,2025-01-02,2025-03-27
717,717,378,700,796,Delayed,2025-02-18,2024-04-16
718,718,423,1736,3249,Delivered,2025-03-15,2024-04-08
719,719,198,1988,3196,Delivered,2024-04-27,2025-05-02
720,720,207,406,1768,Delivered,2025-04-17,2024-04-24
721,721,469,301,1385,Delivered,2025-05-11,2024-01-19
722,722,475,1369,4196,Delivered,2024-07-05,2024-08-05
723,723,81,1532,2952,Delayed,2025-04-03,2024-07-07
724,724,88,1420,1846,In Transit,2024-03-09,2024-06-20
725,725,109,455,437,Delivered,2024-09-20,2024-05-26
726,726,37,1904,3073,Cancelled,2024-11-30,2024-12-22
727,727,109,1448,831,Delivered,2024-01-22,2024-02-13
728,728,492,361,1347,Cancelled,2024-09-30,2025-05-27
729,729,139,1529,1583,Delayed,2024-09-03,2024-01-04
730,730,211,1247,3288,Delayed,2024-07-13,2024-06-11
731,731,420,1823,3794,Delivered,2024-07-26,2024-05-14
732,732,494,1253,1491,Delivered,2024-04-19,2024-11-18
733,733,223,181,2697,Delivered,2024-02-29,2024-07-11
734,734,42,1204,237,Delayed,2024-05-26,2025-05-17
735,735,324,1714,2967,Delayed,2024-08-05,2024-12-26
736,736,228,1580,816,Cancelled,2024-03-16,2024-12-26
737,737,255,1035,3736,Delayed,2024-10-23,2024-11-01
738,738,443,676,3353,Cancelled,2025-04-03,2024-05-05
739,739,120,1205,718,In Transit,2024-12-01,2024-06-29
740,740,173,645,1178,Cancelled,2024-01-17,2024-09-01
741,741,478,1831,2090,Delivered,2024-06-19,2025-04-16
742,742,213,947,4848,In Transit,2024-01-25,2024-12-13
743,743,91,443,4261,In Transit,2025-04-11,2024-10-24
744,744,293,568,528,In Transit,2025-01-19,2024-11-25
745,745,37,689,4119,Delayed,2024-05-01,2025-02-26
746,746,229,347,2068,Delayed,2025-03-11,2024-10-16
747,747,255,188,2815,Delivered,2025-05-06,2025-04-08
748,748,420,1487,3532,In Transit,2024-05-04,2024-10-19
749,749,266,1916,4258,In Transit,2024-04-20,2024-04-12
750,750,267,528,1432,Delayed,2024-09-17,2024-03-20
751,751,158,1806,585,Cancelled,2024-05-29,2024-08-01
752,752,473,147,756,Cancelled,2024-06-19,2025-03-26
753,753,485,1400,4026,Cancelled,2024-02-21,2024-09-19
754,754,481,793,4199,Cancelled,2025-03-19,2024-04-14
755,755,176,901,3550,Cancelled,2024-05-12,2024-12-21
756,756,243,1665,2475,Cancelled,2025-04-10,2024-09-19
757,757,217,675,2817,Delivered,2024-12-08,2025-02-25
758,758,389,1977,1015,Delayed,2024-10-25,2025-03-06
759,759,195,1744,2742,In Transit,2025-04-22,2025-02-05
760,760,60,1044,369,Delivered,2024-06-10,2024-01-03
761,761,145,1464,4239,Cancelled,2025-05-05,2024-09-06
762,762,223,1485,379,Delayed,2024-07-14,2024-09-11
763,763,187,415,3345,Delivered,2024-02-02,2025-01-29
764,764,356,361,22,Delayed,2025-03-26,2025-03-31
765,765,261,1637,3182,Delayed,2025-03-10,2024-12-08
766,766,354,1625,798,Cancelled,2024-04-04,2024-11-10
767,767,301,211,1859,Delayed,2024-01-08,2024-01-22
768,768,282,1883,837,Delayed,2025-01-13,2024-07-05
769,769,156,1887,375,In Transit,2025-03-25,2024-07-09
770,770,274,632,1619,Cancelled,2025-04-21,2024-12-13
771,771,499,33,2460,In Transit,2025-04-20,2024-10-26
772,772,138,318,4605,In Transit,2024-07-27,2024-03-03
773,773,282,1911,2386,Cancelled,2025-04-12,2024-06-15
774,774,339,864,1724,Delivered,2024-03-23,2024-02-18
775,775,259,115,2230,Cancelled,2024-01-03,2025-04-12
776,776,431,1199,4720,Cancelled,2025-02-20,2024-05-30
777,777,37,1707,3284,Delayed,2024-06-15,2024-01-08
778,778,255,1653,3927,In Transit,2024-07-26,2025-05-12
779,779,170,229,182,In Transit,2024-11-06,2025-05-01
780,780,2,1998,2964,Cancelled,2024-04-30,2024-08-13
781,781,414,1429,2377,Delayed,2024-12-31,2024-04-19
782,782,338,1793,3987,Delivered,2024-04-24,2025-02-27
783,783,105,267,2493,Delivered,2025-03-01,2024-07-29
784,784,163,687,565,Delivered,2025-03-11,2024-08-09
785,785,418,447,4073,In Transit,2024-04-05,2024-11-21
786,786,70,776,1823,Delayed,2025-04-22,2025-03-02
787,787,381,1744,1244,Delayed,2025-03-24,2025-02-06
788,788,126,873,1574,Delivered,2024-03-28,2025-01-13
789,789,385,314,1489,Cancelled,2024-08-08,2025-03-19
790,790,480,668,3674,Cancelled,2024-07-24,2024-05-12
791,791,99,633,1325,Delayed,2024-10-14,2025-01-21
792,792,427,364,229,Delivered,2024-05-04,2024-04-26
793,793,29,1407,1688,Delayed,2025-02-07,2025-02-16
794,794,379,1349,1243,Delayed,2024-05-11,2024-05-17
795,795,486,37,3652,Delayed,2025-03-30,2024-03-21
796,796,130,437,3808,Cancelled,2025-03-02,2024-07-10
797,797,332,1416,3578,Delivered,2024-11-10,2024-02-26
798,798,152,1928,2888,Cancelled,2024-02-14,2024-11-24
799,799,236,1539,4730,In Transit,2024-11-19,2025-02-26
800,800,420,1715,122,In Transit,2024-12-17,2024-07-30
801,801,152,441,4706,Cancelled,2025-04-18,2024-12-06
802,802,216,698,3426,Cancelled,2024-08-25,2025-01-09
803,803,76,549,4141,Cancelled,2024-07-04,2024-03-13
804,804,260,1883,400,In Transit,2025-03-03,2025-01-27
805,805,499,588,2828,Cancelled,2025-01-11,2024-02-20
806,806,105,1855,1299,In Transit,2024-07-01,2024-04-24
807,807,451,1423,1479,Delayed,2025-03-15,2025-05-19
808,808,297,1040,4134,Delayed,2024-04-03,2024-08-30
809,809,235,742,3992,Cancelled,2024-05-07,2025-05-15
810,810,165,1921,4529,Delayed,2024-02-12,2025-05-23
811,811,212,30,2763,In Transit,2025-05-03,2024-02-02
812,812,288,1317,4528,Cancelled,2024-11-24,2025-01-21
813,813,249,1977,4964,Delayed,2024-06-28,2025-04-09
814,814,113,787,1865,In Transit,2024-03-12,2024-12-21
815,815,367,1857,1904,Delayed,2024-07-07,2024-12-30
816,816,355,1299,4364,Delayed,2025-01-12,2024-02-20
817,817,258,1794,500,Delayed,2025-01-10,2025-04-08
818,818,462,1919,3374,Delayed,2024-11-15,2025-02-17
819,819,328,922,3355,Delayed,2025-03-10,2024-12-15
820,820,58,384,2091,Delayed,2024-03-27,2024-12-21
821,821,77,738,4535,Delayed,2024-11-10,2024-10-26
822,822,108,1007,4111,Cancelled,2024-12-25,2024-02-13
823,823,40,1858,86,In Transit,2024-03-08,2024-07-21
824,824,494,1086,4825,Delayed,2024-11-14,2024-08-29
825,825,97,1163,4559,Cancelled,2024-04-03,2024-01-21
826,826,268,42,4502,In Transit,2025-02-14,2025-03-16
827,827,344,426,4214,In Transit,2024-11-14,2024-11-16
828,828,135,1525,4852,Cancelled,2024-06-09,2025-05-18
829,829,292,1905,1067,Cancelled,2025-04-08,2024-12-10
830,830,270,1935,2428,Delayed,2025-02-04,2025-03-14
831,831,115,1559,4183,In Transit,2024-10-08,2024-07-02
832,832,478,588,1507,Delayed,2024-10-24,2024-02-22
833,833,222,836,422,Delivered,2024-10-02,2025-01-20
834,834,314,1598,3094,Delivered,2024-04-28,2024-03-04
835,835,122,1894,3212,In Transit,2025-02-10,2024-01-11
836,836,275,682,3457,In Transit,2024-03-01,2024-01-30
837,837,246,179,430,In Transit,2025-01-30,2024-07-24
838,838,120,830,110,In Transit,2025-05-01,2025-01-01
839,839,268,1158,4477,Delayed,2024-12-30,2024-04-06
840,840,421,1848,4207,In Transit,2024-07-18,2025-01-08
841,841,146,1440,591,Delayed,2024-01-15,2024-01-28
842,842,11,1174,3975,Delayed,2025-05-07,2024-02-04
843,843,445,1528,4624,Delayed,2025-03-23,2024-07-24
844,844,204,798,2765,Delivered,2024-09-25,2024-04-08
845,845,99,257,4884,In Transit,2024-12-31,2024-06-15
846,846,325,487,953,In Transit,2024-05-27,2025-03-16
847,847,380,832,4788,Cancelled,2024-10-24,2024-11-06
848,848,426,1672,2761,Delayed,2024-03-07,2025-04-28
849,849,7,863,2179,In Transit,2025-01-25,2024-03-04
850,850,62,979,489,Cancelled,2024-05-06,2024-03-15
851,851,226,58,1374,Cancelled,2025-02-07,2024-06-17
852,852,55,1056,4069,Delayed,2024-03-13,2024-12-01
853,853,82,196,288,Delivered,2025-03-16,2025-05-12
854,854,255,195,1918,Delivered,2024-07-22,2025-03-18
855,855,388,1981,2107,Cancelled,2025-01-24,2025-02-20
856,856,454,897,2639,Delayed,2024-07-27,2025-04-02
