route_id,origin_city,destination_city,distance_km,estimated_time_hr,transport_mode,fuel_cost_usd,risk_score
433,Sydney,London,7436,75.18,Truck,7747.47,8.69
434,Berlin,Mumbai,2122,59.82,Cargo Van,564.65,4.16
435,Berlin,Sydney,6335,21.45,Truck,7768.65,4.76
436,Berlin,Berlin,2295,34.05,Truck,2035.93,8.39
437,Singapore,Mumbai,4426,53.52,Cargo Van,7956.94,7.92
438,Dubai,London,10136,91.58,Cargo Van,338.05,2.12
439,Mumbai,London,2518,8.88,Air Freight,3946.93,7.82
440,Mumbai,London,9063,29.13,Ship,7087.89,1.44
441,London,Mumbai,11499,39.26,Air Freight,3478.37,9.26
442,New York,Toronto,5979,44.05,Cargo Van,2969.72,4.96
443,Sydney,Dubai,9689,20.5,Truck,4317.69,7.82
444,Dubai,Singapore,7612,8.97,Air Freight,5467.91,2.65
445,New York,Mumbai,7692,54.25,Truck,2093.34,2.81
446,London,Mumbai,2027,26.73,Air Freight,5622.71,2.37
447,London,Berlin,5557,77.38,Air Freight,5299.82,8.39
448,Sydney,London,1496,65.37,Truck,5220.07,4.1
449,Sydney,Toronto,3390,46.74,Truck,5826.05,6.92
450,London,Mumbai,11274,64.31,Ship,4385.84,6.12
451,New York,Toronto,7828,24.09,Ship,3117.96,8.37
452,Singapore,London,387,92.8,Ship,1581.08,9.53
453,Singapore,Toronto,6743,70.26,Ship,7108.08,1.4
454,New York,Singapore,9534,2.88,Ship,7208.36,3.84
455,Singapore,Sydney,10950,74.19,Air Freight,6923.42,4.85
456,Singapore,Sydney,664,93.49,Ship,4480.22,8.77
457,Toronto,Berlin,7378,48.19,Truck,6213.92,8.72
458,New York,New York,3514,41.82,Cargo Van,541.67,2.1
459,Mumbai,Berlin,8398,83.29,Truck,7811.42,3.24
460,Toronto,Toronto,9689,50.06,Ship,6244.16,4.32
461,Sydney,New York,2162,73.11,Cargo Van,5738.4,2.28
462,Berlin,New York,10461,61.95,Ship,6000.95,2.83
463,New York,Singapore,3724,74.69,Truck,6231.73,8.77
464,London,Berlin,5001,76.31,Air Freight,219.19,3.71
465,Mumbai,Toronto,7084,18.59,Ship,5169.53,4.73
466,Dubai,Singapore,8242,93.38,Air Freight,4073.1,3.77
467,Sydney,New York,7748,15.14,Cargo Van,5464.09,7.25
468,Sydney,Singapore,11601,50.48,Ship,6236.87,5.85
469,Dubai,Dubai,8622,8.02,Ship,1655.34,5.12
470,London,Mumbai,3475,63.66,Air Freight,3497.81,3.71
471,Singapore,Mumbai,9540,20.9,Ship,7692.15,6.72
472,Mumbai,Berlin,1753,54.39,Air Freight,2520.86,2.86
473,New York,Berlin,10562,20.92,Truck,4779.76,9.99
474,Mumbai,Mumbai,788,54.02,Ship,1862.51,5.06
475,Berlin,Sydney,1466,90.04,Truck,6440.45,2.18
476,London,Mumbai,2307,66.45,Ship,243.06,8.73
477,New York,Mumbai,2046,61.1,Air Freight,3146.43,7.29
478,Sydney,Sydney,5010,42.8,Cargo Van,5353.63,9.87
479,Berlin,Dubai,1541,42.44,Ship,634.06,4.53
480,Singapore,Berlin,11630,16.36,Cargo Van,5329.65,6.8
481,Mumbai,Berlin,2948,13.89,Air Freight,4597.57,4.52
482,Dubai,Singapore,11838,54.75,Truck,5129.11,7.16
483,New York,Mumbai,1058,61.8,Air Freight,5396.48,7.89
484,London,Mumbai,9645,48.11,Air Freight,1223.31,5.66
485,Berlin,New York,3585,83.64,Air Freight,2661.75,4.09
486,Mumbai,Toronto,10745,24.47,Truck,5208.95,3.7
487,Sydney,Singapore,5446,92.98,Air Freight,2036.23,2.58
488,London,Sydney,11484,31.19,Cargo Van,7019.66,6.54
489,Sydney,London,9230,2.12,Cargo Van,235.29,5.25
490,Berlin,Berlin,4283,90.0,Air Freight,7773.86,9.43
491,Berlin,Berlin,6469,10.98,Truck,2844.38,8.5
492,Mumbai,New York,4124,64.03,Ship,6715.32,3.43
493,Dubai,London,5147,11.74,Air Freight,7881.06,1.44
494,Toronto,Singapore,2408,36.93,Air Freight,6392.5,7.09
495,Toronto,Berlin,2753,64.11,Ship,7058.24,2.38
496,Sydney,Singapore,5912,89.29,Truck,3249.56,3.7
497,Singapore,Singapore,8245,87.57,Cargo Van,1387.54,8.03
498,New York,Berlin,8819,32.84,Truck,4115.74,6.07
499,London,New York,4061,33.04,Ship,3616.67,3.64
500,Berlin,Toronto,10039,8.55,Truck,6287.58,4.42
501,Berlin,London,3157,87.15,Truck,4205.95,9.71
502,London,Berlin,10686,53.75,Cargo Van,2043.39,9.93
503,Toronto,London,5248,82.45,Ship,3087.89,8.57
504,Berlin,Toronto,11330,35.33,Truck,2793.77,5.89
505,New York,New York,5731,46.6,Ship,203.79,2.91
506,Toronto,London,209,82.38,Air Freight,3403.19,8.38
507,New York,Mumbai,11570,74.76,Truck,3502.45,6.28
508,Toronto,London,11858,24.81,Truck,718.22,1.17
509,London,Dubai,11701,43.93,Air Freight,5765.49,6.22
510,London,London,5950,94.5,Ship,1751.23,7.06
511,London,New York,9083,65.3,Truck,6377.59,6.44
512,Toronto,New York,11471,5.28,Air Freight,1077.37,1.97
513,London,New York,7751,74.81,Cargo Van,3168.98,6.66
514,Dubai,Singapore,6925,12.1,Air Freight,6341.8,8.79
515,Mumbai,London,4199,36.16,Truck,6909.91,6.76
516,Singapore,Sydney,7268,37.94,Ship,6000.49,2.27
517,Toronto,Toronto,1035,37.49,Air Freight,4078.41,2.46
518,Mumbai,Dubai,4718,51.5,Cargo Van,4105.27,4.48
519,New York,Sydney,2255,16.73,Truck,2102.37,5.32
520,Sydney,Berlin,3151,36.94,Ship,7366.43,9.29
521,Dubai,Sydney,8360,90.54,Cargo Van,3999.34,1.85
522,Dubai,Dubai,4983,93.39,Cargo Van,2038.63,2.71
523,Berlin,Mumbai,6700,57.96,Cargo Van,1010.71,7.47
524,Dubai,Mumbai,1460,8.19,Air Freight,1959.79,8.12
525,Sydney,Toronto,7250,2.17,Cargo Van,995.94,4.9
526,New York,New York,7338,6.15,Truck,6492.32,5.45
527,Mumbai,Singapore,2813,16.51,Air Freight,3888.69,4.78
528,Mumbai,Toronto,10433,31.83,Truck,2989.42,4.11
529,Toronto,Singapore,1380,56.81,Truck,4750.23,2.13
530,Dubai,London,6181,60.17,Air Freight,2579.15,2.1
531,Toronto,Mumbai,611,48.89,Air Freight,5539.83,7.21
532,Toronto,Singapore,2140,85.27,Air Freight,1467.98,3.5
533,Mumbai,Toronto,8703,23.44,Air Freight,7980.04,6.75
534,Dubai,Dubai,7698,43.51,Cargo Van,3079.73,2.94
535,Toronto,Mumbai,6733,55.12,Air Freight,4434.6,7.28
536,London,Toronto,4261,35.13,Air Freight,4143.2,2.48
537,Toronto,Toronto,7164,3.37,Cargo Van,4483.25,3.27
538,Toronto,Singapore,10696,26.52,Air Freight,2038.21,5.79
539,Mumbai,Berlin,5144,94.74,Air Freight,2016.82,3.39
540,Singapore,Singapore,4231,94.69,Ship,5337.24,4.86
541,New York,Sydney,9320,89.03,Truck,7247.15,7.1
542,London,Mumbai,2943,90.03,Ship,4579.65,5.57
543,Sydney,Singapore,2351,68.99,Air Freight,6954.79,1.85
544,Singapore,Mumbai,2655,48.15,Truck,2636.04,8.22
545,New York,London,4153,86.1,Ship,900.5,9.16
546,Singapore,London,1348,15.97,Cargo Van,5074.02,5.0
547,London,Singapore,9300,13.76,Cargo Van,2189.0,5.36
548,Toronto,London,10077,57.63,Cargo Van,4014.69,3.69
549,Mumbai,Berlin,11214,7.78,Truck,2210.48,4.68
550,Sydney,Toronto,4336,3.35,Truck,3466.78,5.31
551,Toronto,Sydney,5973,86.51,Cargo Van,3086.08,4.08
552,London,Toronto,7951,68.74,Truck,6278.62,5.01
553,Singapore,Toronto,4791,44.29,Air Freight,6537.45,9.18
554,Sydney,Mumbai,8737,70.14,Truck,1320.9,4.48
555,Sydney,Singapore,1340,27.53,Cargo Van,212.25,2.34
556,London,Sydney,1804,40.87,Cargo Van,4416.17,9.52
557,Sydney,Sydney,10129,74.12,Air Freight,430.46,8.75
558,Dubai,New York,2816,31.54,Ship,6546.26,1.65
559,Sydney,Mumbai,11795,84.83,Air Freight,6747.57,4.61
560,London,Sydney,9726,36.98,Air Freight,4782.43,2.12
561,Mumbai,Singapore,971,24.54,Truck,3168.42,1.16
562,London,Dubai,2821,57.55,Air Freight,5902.07,3.01
563,Berlin,Toronto,873,75.92,Truck,7979.3,2.61
564,New York,Sydney,10058,15.06,Cargo Van,7493.37,9.49
565,London,Dubai,11326,64.17,Ship,3799.08,9.57
566,Berlin,London,10079,61.1,Ship,5200.91,5.66
567,Dubai,New York,4446,67.62,Ship,4556.09,8.97
568,Toronto,Dubai,5056,88.6,Truck,7730.83,8.73
569,Toronto,London,1384,46.7,Cargo Van,6841.22,4.14
570,Berlin,Mumbai,4125,81.7,Ship,3525.52,5.41
571,London,London,6051,48.02,Cargo Van,2129.58,5.17
572,Toronto,Berlin,1611,76.43,Cargo Van,2774.24,8.84
573,Mumbai,Mumbai,8257,91.78,Cargo Van,1687.47,9.75
574,Sydney,Berlin,4598,41.77,Ship,6857.97,6.47
575,Dubai,Singapore,5850,65.56,Ship,1601.39,3.31
576,Berlin,Toronto,7693,93.78,Truck,3668.3,7.21
577,Berlin,Dubai,9869,42.94,Truck,1164.85,3.71
578,Berlin,Dubai,4081,13.4,Air Freight,3681.72,3.7
579,London,Singapore,8310,67.54,Ship,4029.12,7.99
580,Berlin,Dubai,2811,16.01,Cargo Van,6649.7,3.82
581,New York,Dubai,400,50.84,Air Freight,1608.5,3.96
582,London,Dubai,4175,19.69,Truck,1661.37,6.15
583,Mumbai,Mumbai,5846,45.67,Cargo Van,1698.27,7.77
584,Mumbai,New York,4933,8.6,Air Freight,3038.72,2.56
585,New York,London,4642,17.43,Cargo Van,5243.76,9.38
586,Dubai,Toronto,7781,93.79,Truck,656.02,2.86
587,Berlin,London,10720,21.52,Ship,6515.42,4.8
588,Mumbai,Sydney,9739,57.91,Air Freight,3053.02,4.55
589,Sydney,Dubai,4900,8.31,Truck,7466.17,1.94
590,Singapore,Dubai,5429,45.16,Ship,1683.63,4.63
591,London,New York,11648,79.21,Air Freight,864.01,8.09
592,London,Mumbai,10812,54.68,Truck,4050.17,9.72
593,Singapore,Singapore,6210,87.05,Cargo Van,2327.72,3.65
594,London,Berlin,8578,38.26,Cargo Van,1352.51,7.36
595,Toronto,Toronto,1060,19.18,Ship,7059.12,5.47
596,London,Berlin,5266,27.7,Ship,7069.76,9.31
597,Berlin,Mumbai,4092,36.39,Ship,4967.07,6.7
598,London,New York,4881,25.92,Air Freight,331.12,9.24
599,Singapore,New York,2693,63.2,Air Freight,5483.78,8.88
600,Toronto,Sydney,5833,74.75,Air Freight,6616.65,6.98
601,Singapore,Dubai,8980,45.48,Truck,476.97,4.76
602,New York,Berlin,3915,44.72,Truck,7710.85,5.2
603,Singapore,Dubai,2396,54.8,Cargo Van,5358.18,3.68
604,Berlin,London,136,71.55,Air Freight,3903.33,9.58
605,Mumbai,Sydney,8859,2.34,Truck,6923.94,8.12
606,Mumbai,London,814,89.18,Air Freight,505.78,8.75
607,Berlin,London,6140,19.01,Ship,2041.25,8.07
608,Singapore,Berlin,5647,73.93,Truck,5750.03,9.48
609,Sydney,Sydney,7382,32.18,Truck,1306.96,3.09
610,Dubai,Berlin,8604,40.6,Truck,7056.96,4.95
611,London,Singapore,11629,75.92,Truck,1909.1,8.52
612,London,Sydney,10901,71.58,Air Freight,5246.78,9.7
613,Mumbai,Berlin,2833,37.64,Truck,2922.02,6.09
614,New York,New York,3087,79.77,Cargo Van,5867.81,2.29
615,London,Mumbai,6256,54.23,Cargo Van,2276.96,1.19
616,Berlin,New York,8740,32.78,Cargo Van,1811.61,8.64
617,Sydney,Sydney,8981,42.2,Cargo Van,2052.97,2.07
618,New York,London,5966,39.31,Truck,2824.81,8.93
619,Mumbai,Sydney,3042,17.47,Cargo Van,5612.29,4.59
620,Toronto,London,5583,86.76,Ship,1833.81,2.99
621,Dubai,Toronto,11925,22.0,Air Freight,7431.04,1.94
622,London,Toronto,3211,46.84,Truck,6262.38,5.99
623,Berlin,Berlin,7804,48.69,Air Freight,6279.51,2.3
624,New York,Singapore,3084,57.99,Truck,7191.81,4.41
625,Toronto,New York,9284,59.54,Air Freight,3474.81,9.58
626,Dubai,Singapore,8080,40.74,Cargo Van,6807.79,8.26
627,Mumbai,Singapore,780,82.49,Truck,1128.67,4.98
628,Singapore,Toronto,5642,70.39,Ship,6115.39,3.46
629,Mumbai,Singapore,9203,36.22,Air Freight,4747.17,2.06
630,London,Toronto,10334,67.5,Cargo Van,5132.06,4.75
631,New York,Singapore,4535,58.47,Truck,1305.13,3.2
632,New York,New York,6558,41.6,Air Freight,5417.65,6.24
633,London,Mumbai,10055,56.96,Ship,6437.06,6.4
634,Sydney,Berlin,5621,53.27,Truck,498.36,2.71
635,London,Dubai,1103,79.51,Air Freight,4775.88,6.0
636,New York,Mumbai,11849,2.66,Cargo Van,1436.92,1.69
637,Dubai,Sydney,2503,68.78,Ship,673.12,7.07
638,Singapore,London,6970,44.68,Air Freight,1224.9,7.17
639,Mumbai,New York,3801,55.65,Air Freight,6212.86,7.02
640,Toronto,Dubai,6770,54.31,Air Freight,5569.15,6.28
641,London,Singapore,4774,27.75,Air Freight,2631.12,1.69
642,New York,Toronto,11129,14.78,Ship,2568.94,4.22
643,London,Singapore,3411,91.3,Cargo Van,7997.63,7.11
644,New York,Dubai,5547,23.51,Air Freight,7590.72,5.05
645,Berlin,Dubai,8334,64.72,Ship,3876.76,9.33
646,Singapore,Berlin,11721,65.53,Ship,6803.46,9.35
647,Toronto,New York,8651,52.96,Truck,5679.61,3.83
648,Toronto,Singapore,11579,43.15,Air Freight,1456.32,6.56
649,Dubai,New York,3298,60.52,Truck,5512.14,7.86
650,Berlin,Toronto,7420,90.65,Air Freight,5601.34,7.53
651,New York,Singapore,10526,70.24,Truck,6841.92,1.13
652,Mumbai,Sydney,8725,57.14,Air Freight,4893.44,5.21
653,Mumbai,Toronto,2105,47.78,Truck,3843.18,4.95
654,London,Toronto,4399,91.98,Truck,5312.57,6.28
655,Sydney,Dubai,2041,78.26,Ship,5981.95,3.53
656,Dubai,Dubai,3604,49.64,Cargo Van,7368.77,6.23
657,Mumbai,London,547,36.85,Air Freight,6578.66,5.32
658,New York,Sydney,1000,59.75,Ship,4286.57,2.59
659,Singapore,Berlin,10651,90.41,Cargo Van,6536.55,7.1
660,Mumbai,Singapore,725,95.78,Cargo Van,4347.07,2.25
661,London,Sydney,10572,65.06,Cargo Van,7916.47,5.85
662,Dubai,Berlin,4329,47.06,Truck,373.17,7.01
663,New York,New York,118,3.44,Ship,5118.43,5.45
664,Singapore,Singapore,1131,87.8,Cargo Van,4698.05,2.46
665,Mumbai,Singapore,840,25.07,Truck,1163.0,9.02
666,Dubai,Singapore,11311,10.4,Air Freight,4385.44,3.46
667,London,Dubai,4816,30.53,Air Freight,2554.95,3.8
668,Sydney,London,2659,5.48,Ship,1617.63,9.31
669,New York,Sydney,5143,17.26,Ship,2063.58,7.95
670,Mumbai,Singapore,5830,22.95,Ship,6306.75,2.9
671,New York,London,9271,69.04,Truck,2482.6,9.7
672,Berlin,Singapore,4183,71.93,Truck,4049.04,8.73
673,Berlin,Singapore,935,24.06,Truck,3252.62,8.74
674,New York,London,599,49.61,Ship,5550.5,2.58
675,London,Singapore,899,53.76,Ship,1035.03,1.42
676,Singapore,Mumbai,5056,88.61,Ship,4390.68,1.53
677,London,London,7621,21.07,Air Freight,2300.05,5.01
678,Singapore,Dubai,9373,26.78,Air Freight,4994.91,8.99
679,Toronto,New York,8244,24.34,Ship,7129.55,5.44
680,Toronto,Dubai,50,70.09,Cargo Van,6139.75,1.09
681,London,New York,7447,82.02,Truck,6512.83,1.45
682,London,Singapore,6370,91.74,Air Freight,7571.46,4.84
683,Dubai,Mumbai,4873,55.91,Cargo Van,3097.89,7.46
684,Sydney,London,6164,40.42,Ship,1293.94,5.6
685,Sydney,London,6993,57.27,Truck,5111.1,5.81
686,Singapore,Berlin,2109,10.06,Cargo Van,5077.76,9.68
687,New York,Singapore,3621,11.76,Air Freight,5064.87,3.87
688,Dubai,Toronto,8670,81.21,Ship,5672.79,6.88
689,Dubai,Singapore,8987,83.98,Truck,2303.59,4.92
690,London,Mumbai,4584,54.37,Truck,4908.13,5.88
691,Dubai,Mumbai,8566,39.65,Truck,3302.92,4.05
692,New York,Singapore,1047,46.45,Air Freight,6656.48,3.01
693,Toronto,London,4139,11.64,Truck,2897.87,8.8
694,Mumbai,Berlin,10598,24.74,Air Freight,6069.79,8.88
695,Singapore,London,9428,57.83,Air Freight,6192.19,7.48
696,Berlin,Sydney,7738,29.09,Truck,2528.49,7.87
697,Toronto,London,3640,13.6,Cargo Van,5939.44,8.69
698,New York,Sydney,2365,8.59,Ship,3149.54,5.32
699,Singapore,Mumbai,8950,32.54,Ship,309.89,9.95
700,Mumbai,London,11096,6.9,Truck,4770.82,5.95
701,London,Berlin,3520,60.87,Cargo Van,630.14,6.52
702,Mumbai,Toronto,7267,43.14,Air Freight,5823.18,7.35
703,Sydney,Mumbai,6149,43.98,Truck,5366.55,3.36
704,Sydney,Singapore,9919,15.15,Ship,3406.2,1.25
705,Sydney,New York,4172,11.29,Air Freight,4850.02,1.13
706,Sydney,Berlin,4130,85.56,Air Freight,2058.58,6.31
707,Berlin,Berlin,11411,42.48,Air Freight,7347.5,2.81
708,Dubai,Mumbai,7001,12.36,Air Freight,7655.93,5.62
709,Singapore,New York,7431,5.59,Air Freight,6372.22,2.66
710,Mumbai,Berlin,2651,45.74,Cargo Van,7031.75,8.75
711,Dubai,Toronto,4280,11.71,Cargo Van,7191.21,8.75
712,London,Berlin,721,69.47,Cargo Van,6550.4,8.68
713,Dubai,Singapore,11188,88.58,Cargo Van,7628.79,8.79
714,New York,Sydney,8959,66.36,Cargo Van,3571.58,3.26
715,London,Berlin,3853,85.01,Ship,7907.65,9.75
716,Sydney,Singapore,10105,44.62,Air Freight,1649.61,8.26
717,New York,London,3272,22.03,Truck,7383.77,1.47
718,New York,Singapore,7730,67.13,Ship,4999.24,8.83
719,Toronto,Berlin,8345,20.18,Air Freight,1207.83,6.49
720,Toronto,Sydney,4726,7.43,Air Freight,5161.26,9.31
721,Dubai,Toronto,6955,53.48,Cargo Van,6041.04,8.18
722,Mumbai,Singapore,560,46.36,Ship,361.94,5.61
723,Dubai,Mumbai,5099,75.28,Cargo Van,6657.14,3.27
724,Mumbai,Sydney,866,12.48,Truck,4377.96,6.52
725,New York,London,667,61.21,Cargo Van,217.17,9.19
726,Dubai,New York,3859,76.61,Cargo Van,3973.94,7.03
727,Dubai,Sydney,3391,35.69,Truck,7953.09,5.37
728,Sydney,Singapore,8310,22.13,Truck,2695.04,3.05
729,Toronto,Berlin,9049,62.81,Truck,2198.88,7.45
730,Sydney,Toronto,4757,56.5,Cargo Van,898.08,8.12
731,Berlin,Berlin,11308,19.2,Ship,5785.3,5.42
732,Sydney,Mumbai,2636,33.83,Cargo Van,6836.23,9.79
733,Toronto,Dubai,4172,43.06,Truck,1648.55,7.01
734,Mumbai,New York,9153,70.9,Ship,6043.61,1.46
735,Toronto,Toronto,4063,45.51,Air Freight,5526.85,3.43
736,Dubai,Dubai,9680,42.0,Air Freight,6078.21,3.08
737,London,London,10878,27.45,Air Freight,7558.17,8.88
738,Singapore,Toronto,1984,46.26,Truck,3588.9,2.56
739,Sydney,New York,2057,37.37,Cargo Van,592.59,2.99
740,Mumbai,Singapore,6830,70.88,Truck,4352.28,4.22
741,London,Berlin,8909,7.65,Ship,6365.95,8.96
742,Sydney,Toronto,11038,14.24,Cargo Van,351.14,3.83
743,New York,Singapore,6207,55.9,Ship,403.98,3.52
744,Singapore,Berlin,5184,78.36,Ship,5340.02,8.1
745,New York,New York,1471,38.79,Ship,4135.39,9.5
746,Dubai,Berlin,8369,43.65,Truck,2494.49,2.26
747,Toronto,Berlin,2640,80.42,Ship,7116.91,5.52
748,Dubai,Berlin,196,16.67,Cargo Van,2407.77,1.56
749,New York,Toronto,11335,38.4,Truck,6514.6,6.62
750,Dubai,Toronto,4311,36.25,Ship,2863.15,7.61
751,Berlin,Singapore,124,46.01,Air Freight,2705.09,2.49
752,Mumbai,Singapore,8357,82.05,Ship,2277.0,3.38
753,New York,Berlin,1072,59.3,Air Freight,7249.16,4.73
754,Toronto,Sydney,918,13.3,Truck,5130.29,2.28
755,Sydney,Sydney,4231,90.54,Cargo Van,1126.0,2.33
756,New York,Dubai,1274,84.98,Cargo Van,579.87,8.96
757,London,Dubai,11931,55.4,Air Freight,805.31,4.51
758,Toronto,Berlin,1785,61.81,Air Freight,7944.89,8.32
759,London,London,9006,28.12,Truck,3196.34,2.51
760,Berlin,Berlin,5742,3.73,Truck,2650.63,5.83
761,Toronto,Dubai,5013,23.84,Truck,2275.15,8.45
762,Singapore,Singapore,10125,65.07,Ship,2639.39,7.7
763,New York,Dubai,9008,93.39,Truck,6851.88,4.12
764,Mumbai,Toronto,10680,58.42,Air Freight,3381.01,2.1
765,Mumbai,Mumbai,5200,67.96,Truck,1038.4,4.81
766,New York,New York,7463,19.78,Air Freight,6727.22,6.05
767,Sydney,London,1566,2.06,Ship,3227.44,6.47
768,Singapore,Singapore,11416,35.97,Air Freight,1878.4,6.73
769,London,Sydney,3280,43.95,Truck,3250.83,6.68
770,Berlin,Singapore,1387,77.66,Air Freight,3298.14,6.52
771,Berlin,Singapore,10946,73.11,Cargo Van,6447.99,8.87
772,London,Sydney,1245,60.49,Truck,6469.84,5.65
773,Toronto,Sydney,6179,23.11,Air Freight,2348.99,7.33
774,Mumbai,Berlin,1068,34.25,Air Freight,5429.55,8.49
775,Dubai,Toronto,9098,54.43,Ship,3430.51,1.68
776,Berlin,New York,6244,37.39,Air Freight,4069.36,7.65
777,Toronto,Mumbai,5370,14.13,Air Freight,3467.5,1.76
778,Berlin,Toronto,2716,90.22,Ship,1680.8,4.02
779,Berlin,Toronto,10414,59.85,Air Freight,6074.81,4.33
780,Toronto,Sydney,2525,88.6,Cargo Van,7588.17,7.57
781,Mumbai,Mumbai,10406,90.97,Ship,1207.61,4.11
782,Dubai,Dubai,1631,22.99,Truck,1347.3,2.79
783,London,Toronto,2401,64.4,Ship,1164.04,7.1
784,London,Dubai,3272,57.44,Ship,5322.75,2.26
785,New York,Berlin,2635,40.72,Cargo Van,5197.08,8.18
786,New York,New York,10658,67.21,Ship,5366.87,5.37
787,Berlin,Toronto,1664,10.68,Truck,5218.08,7.61
788,London,Singapore,8630,60.71,Cargo Van,3402.03,7.04
789,New York,Dubai,5671,64.19,Truck,3227.89,6.06
790,Mumbai,Singapore,3355,95.09,Ship,7171.59,7.92
791,London,Singapore,1888,58.35,Ship,6277.61,9.47
792,Sydney,Sydney,4808,4.08,Ship,6148.31,6.35
793,London,Sydney,11782,94.07,Air Freight,4567.66,7.7
794,Berlin,Singapore,9414,16.06,Air Freight,366.23,7.84
795,Dubai,London,1804,67.39,Truck,5120.8,2.01
796,Berlin,Singapore,2699,91.23,Air Freight,6823.94,4.76
797,Toronto,Dubai,7354,54.09,Air Freight,2125.59,5.39
798,Dubai,Sydney,3840,27.0,Air Freight,1139.97,8.94
799,Berlin,Berlin,258,34.18,Truck,2546.04,4.09
800,New York,Mumbai,2093,22.32,Truck,644.7,7.33
801,Mumbai,Toronto,4797,54.41,Cargo Van,2533.51,1.44
802,Sydney,London,5465,43.59,Truck,6588.35,3.39
803,Singapore,Dubai,4918,60.52,Truck,7550.66,1.24
804,London,London,9502,83.88,Truck,2239.71,7.68
805,Sydney,Singapore,6015,19.2,Truck,5676.86,3.14
806,New York,London,3231,15.58,Ship,7860.39,7.5
807,Sydney,Berlin,5987,30.2,Cargo Van,1479.32,7.32
808,Sydney,Berlin,5612,35.56,Cargo Van,5761.64,8.2
809,Singapore,Sydney,9098,69.59,Truck,1496.14,1.96
810,London,Singapore,6319,81.34,Truck,851.42,3.79
811,Berlin,New York,7076,4.4,Ship,7767.77,6.35
812,Dubai,Dubai,6153,17.24,Truck,1544.87,1.9
813,Mumbai,London,8837,7.96,Air Freight,788.12,9.99
814,London,Singapore,10129,3.58,Truck,7297.97,2.91
815,Dubai,Singapore,1100,65.22,Truck,7056.52,1.07
816,Sydney,Mumbai,11052,11.89,Truck,5145.41,7.95
817,Dubai,Mumbai,4396,74.46,Air Freight,2140.78,2.98
818,Dubai,Singapore,8732,26.25,Ship,5041.27,8.15
819,Toronto,Sydney,7321,48.61,Air Freight,6921.15,1.53
820,Dubai,Sydney,9358,24.33,Truck,7919.29,9.35
821,Mumbai,New York,10083,30.32,Ship,1797.38,1.76
822,Sydney,Singapore,8811,51.4,Ship,2471.94,4.61
823,Sydney,London,6128,87.28,Ship,4021.72,2.41
824,Mumbai,Toronto,5735,19.25,Air Freight,5726.87,3.93
825,London,Berlin,9476,63.77,Air Freight,6077.27,4.06
826,London,Dubai,627,68.56,Air Freight,3630.16,4.73
827,Singapore,Toronto,7962,14.61,Ship,7932.46,8.33
828,Toronto,Sydney,3930,60.23,Truck,1278.06,3.48
829,Mumbai,Dubai,2043,78.92,Ship,2067.24,8.73
830,Dubai,Mumbai,3068,38.3,Air Freight,2630.12,9.92
831,Mumbai,Dubai,11229,69.68,Ship,2856.42,4.88
832,New York,Singapore,10106,93.58,Cargo Van,1189.66,2.3
833,Toronto,Berlin,4104,3.41,Ship,1979.89,8.38
834,Toronto,Berlin,3567,53.58,Air Freight,2031.87,3.08
835,Sydney,New York,10979,38.17,Air Freight,1168.43,4.21
836,London,Sydney,2559,69.12,Ship,7614.71,1.88
837,Dubai,Dubai,8571,4.3,Truck,7445.32,8.48
838,London,Mumbai,1463,51.99,Air Freight,1374.2,7.8
839,Dubai,Mumbai,9381,65.27,Truck,2389.23,7.95
840,Singapore,Berlin,7658,87.9,Ship,3820.86,9.95
841,Berlin,Mumbai,3870,75.06,Cargo Van,1694.38,6.55
842,Singapore,Berlin,593,46.76,Truck,4117.25,4.63
843,Singapore,Toronto,3693,72.24,Cargo Van,2441.31,9.24
844,Toronto,Berlin,9054,68.3,Air Freight,3975.91,9.89
845,Toronto,Sydney,8314,11.48,Truck,4124.25,9.89
846,London,London,6854,13.49,Truck,7841.87,9.77
847,Mumbai,Singapore,11717,3.19,Cargo Van,6584.3,2.2
848,Sydney,Dubai,2333,3.49,Ship,5223.39,4.58
849,London,New York,10584,68.72,Cargo Van,5705.33,8.99
850,Toronto,Toronto,3271,63.14,Ship,4959.75,5.66
851,Singapore,Mumbai,690,46.34,Air Freight,7844.63,2.89
852,New York,London,7395,20.0,Air Freight,1572.61,3.51
853,Sydney,Sydney,11898,85.54,Ship,3700.02,4.91
854,Sydney,Mumbai,10850,84.35,Ship,1188.01,6.27
855,Berlin,Sydney,11383,21.89,Truck,4528.4,5.96
856,Sydney,Mumbai,9191,57.24,Air Freight,2736.86,9.41
857,London,Toronto,2700,19.84,Cargo Van,7615.73,8.32
858,Dubai,London,1621,19.75,Air Freight,380.05,7.8
859,Sydney,Toronto,6007,52.27,Truck,3953.44,9.38
860,Singapore,Toronto,2289,60.1,Air Freight,7444.29,6.69
861,Singapore,Singapore,4088,46.78,Truck,7428.69,3.72
862,Berlin,Mumbai,4425,9.87,Cargo Van,6810.6,9.13
863,London,Berlin,3784,83.12,Ship,5343.4,6.71
864,Dubai,Berlin,9172,2.71,Truck,2359.0,1.88
865,Mumbai,Mumbai,8299,37.51,Ship,1461.31,1.81
866,New York,Singapore,1277,39.13,Truck,424.68,4.6
867,Toronto,Singapore,652,64.96,Ship,4944.3,1.94
868,Dubai,Mumbai,5569,4.45,Air Freight,7025.31,9.34
869,London,London,6045,55.47,Ship,5341.94,9.97
